N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.016596909E+00 1.015127875E+00 1.014050738E+00 1.013213827E+00
1.600000000E+01 1.234647918E+00 1.229526042E+00 1.224843656E+00 1.221062809E+00
1.700000000E+01 1.248536843E+00 1.244327064E+00 1.241151874E+00 1.238786116E+00
1.549996187E+01 1.200531314E+00 1.193282753E+00 1.186977124E+00 1.180964255E+00
1.649996187E+01 1.237559954E+00 1.231959345E+00 1.227075871E+00 1.223117967E+00
1.674996808E+01 1.239817216E+00 1.234578426E+00 1.230200307E+00 1.226706529E+00
1.624993176E+01 1.238006272E+00 1.232583145E+00 1.227815444E+00 1.223716619E+00
1.574996808E+01 1.224537998E+00 1.219414604E+00 1.214888105E+00 1.210832490E+00
1.524993176E+01 1.112321480E+00 1.095345194E+00 1.079874801E+00 1.065926147E+00
