N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 3.094031000E-03 2.952066000E-03 2.969686000E-03 3.099386000E-03 3.306699000E-03 3.488674000E-03 3.441409000E-03 2.613037000E-03 2.092030000E-04 1.272821000E-03 1.471481000E-03
1.016672606E+01 2.187281000E-03 2.077420000E-03 2.079676000E-03 2.159740000E-03 2.293974000E-03 2.411079000E-03 2.371485000E-03 1.793024000E-03 1.245860000E-04 9.147170000E-04 1.056306000E-03
1.033324570E+01 1.532569000E-03 1.450616000E-03 1.446815000E-03 1.496802000E-03 1.584401000E-03 1.660552000E-03 1.630087000E-03 1.229953000E-03 7.941100000E-05 6.480190000E-04 7.471980000E-04
1.049996187E+01 1.067457000E-03 1.007610000E-03 1.001964000E-03 1.033415000E-03 1.090939000E-03 1.140965000E-03 1.118869000E-03 8.443990000E-04 5.533900000E-05 4.544880000E-04 5.229420000E-04
1.066670514E+01 7.410460000E-04 6.978220000E-04 6.920530000E-04 7.118500000E-04 7.497700000E-04 7.829360000E-04 7.676000000E-04 5.809240000E-04 4.250300000E-05 3.166880000E-04 3.632930000E-04
1.083333839E+01 5.140080000E-04 4.828540000E-04 4.775650000E-04 4.899270000E-04 5.149180000E-04 5.370460000E-04 5.269160000E-04 4.010910000E-04 3.563300000E-05 2.198960000E-04 2.511720000E-04
1.100000000E+01 3.570910000E-04 3.345360000E-04 3.298430000E-04 3.373650000E-04 3.537660000E-04 3.686150000E-04 3.622890000E-04 2.785050000E-04 3.205900000E-05 1.525640000E-04 1.731910000E-04
1.116672606E+01 2.491220000E-04 2.326050000E-04 2.284500000E-04 2.327990000E-04 2.434470000E-04 2.534670000E-04 2.499070000E-04 1.950260000E-04 3.037700000E-05 1.060530000E-04 1.193420000E-04
1.133324570E+01 1.760600000E-04 1.643540000E-04 1.620910000E-04 1.650320000E-04 1.680850000E-04 1.748630000E-04 1.732580000E-04 1.382450000E-04 2.985000000E-05 7.409900000E-05 8.236500000E-05
1.149996187E+01 1.251790000E-04 1.161490000E-04 1.136650000E-04 1.147630000E-04 1.190550000E-04 1.212830000E-04 1.210550000E-04 9.970600000E-05 3.003300000E-05 5.224700000E-05 5.710500000E-05
1.166670514E+01 9.032500000E-05 8.390100000E-05 8.179700000E-05 8.186000000E-05 8.328800000E-05 8.480500000E-05 8.551300000E-05 7.349800000E-05 3.059700000E-05 3.737900000E-05 3.994900000E-05
1.183333839E+01 6.681300000E-05 6.118300000E-05 5.883600000E-05 5.799600000E-05 5.845200000E-05 5.998700000E-05 6.131900000E-05 5.559800000E-05 3.111200000E-05 -2.461900000E-05 2.838900000E-05
1.200000000E+01 5.038900000E-05 4.563600000E-05 4.321500000E-05 4.204600000E-05 4.245800000E-05 4.310800000E-05 4.477900000E-05 4.314900000E-05 3.116200000E-05 -9.140000001E-07 2.068700000E-05
1.216672606E+01 3.907100000E-05 3.503200000E-05 3.260400000E-05 3.122700000E-05 3.071200000E-05 3.162100000E-05 3.337300000E-05 3.421600000E-05 3.031400000E-05 1.493700000E-05 1.562900000E-05
1.233324570E+01 3.119100000E-05 2.776000000E-05 2.538400000E-05 2.394500000E-05 2.328300000E-05 2.377600000E-05 2.542800000E-05 2.755800000E-05 2.845000000E-05 2.405900000E-05 1.236600000E-05
1.249996187E+01 2.557200000E-05 2.263800000E-05 2.051000000E-05 1.889700000E-05 1.821600000E-05 1.839600000E-05 1.980700000E-05 2.241100000E-05 2.576400000E-05 2.780800000E-05 1.028800000E-05
1.266670514E+01 2.141100000E-05 1.892400000E-05 1.696100000E-05 1.552500000E-05 1.472400000E-05 1.465600000E-05 1.579200000E-05 1.838800000E-05 2.270000000E-05 2.790700000E-05 3.162000000E-05
1.283333839E+01 1.817800000E-05 1.612600000E-05 1.442000000E-05 1.309100000E-05 1.224400000E-05 1.202200000E-05 1.288700000E-05 1.524600000E-05 1.966700000E-05 2.603800000E-05 3.268300000E-05
1.300000000E+01 1.553600000E-05 1.384600000E-05 1.242800000E-05 1.123600000E-05 1.041200000E-05 1.010100000E-05 1.074500000E-05 1.278500000E-05 1.691600000E-05 2.339800000E-05 3.104700000E-05
