N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 8.968718000E-03 1.019278700E-02 1.178053500E-02 1.408230100E-02 1.695267500E-02 2.017816800E-02 2.407188500E-02 2.836103000E-02 3.254585700E-02 3.710039000E-02 4.152579300E-02
1.016672606E+01 6.491188000E-03 7.288652000E-03 8.335403000E-03 1.002494400E-02 1.191924400E-02 1.419718600E-02 1.700222800E-02 2.014525100E-02 2.327307500E-02 2.674613400E-02 3.020509100E-02
1.033324570E+01 4.665095000E-03 5.175378000E-03 5.853806000E-03 7.095503000E-03 8.301038000E-03 9.881661000E-03 1.186258700E-02 1.411291000E-02 1.638710400E-02 1.895342100E-02 2.155915600E-02
1.049996187E+01 3.339475000E-03 3.657358000E-03 4.087841000E-03 4.920701000E-03 5.736007000E-03 6.817042000E-03 8.194707000E-03 9.778310000E-03 1.139932700E-02 1.325328700E-02 1.516552900E-02
1.066670514E+01 2.392047000E-03 2.581389000E-03 2.845952000E-03 3.392763000E-03 3.939020000E-03 4.668446000E-03 5.614369000E-03 6.713918000E-03 7.852748000E-03 9.170928000E-03 1.054947500E-02
1.083333839E+01 1.724673000E-03 1.828592000E-03 1.982744000E-03 2.331727000E-03 2.693511000E-03 3.178444000E-03 3.820015000E-03 4.574767000E-03 5.365960000E-03 6.292599000E-03 7.274571000E-03
1.100000000E+01 1.260383000E-03 1.308241000E-03 1.389563000E-03 1.603517000E-03 1.839226000E-03 2.155669000E-03 2.584983000E-03 3.097206000E-03 3.641427000E-03 4.286994000E-03 4.980872000E-03
1.116672606E+01 9.402900000E-04 9.523130000E-04 9.864240000E-04 1.114679000E-03 1.259586000E-03 1.460941000E-03 1.743487000E-03 2.086570000E-03 2.456976000E-03 2.902937000E-03 3.389898000E-03
1.133324570E+01 7.202930000E-04 7.105500000E-04 7.150210000E-04 7.865270000E-04 8.707410000E-04 9.943480000E-04 1.176326000E-03 1.402427000E-03 1.651285000E-03 1.956290000E-03 2.295572000E-03
1.149996187E+01 5.680660000E-04 5.463080000E-04 5.332120000E-04 5.680780000E-04 6.126140000E-04 6.844980000E-04 7.984240000E-04 9.443780000E-04 1.108805000E-03 1.314849000E-03 1.548987000E-03
1.166670514E+01 4.605390000E-04 4.334200000E-04 4.109610000E-04 4.230400000E-04 4.424510000E-04 4.806420000E-04 5.492690000E-04 6.410480000E-04 7.474400000E-04 8.845500000E-04 1.044159000E-03
1.183333839E+01 3.819120000E-04 3.537450000E-04 3.273550000E-04 3.259990000E-04 3.301500000E-04 3.470480000E-04 3.861380000E-04 4.419410000E-04 5.089780000E-04 5.986220000E-04 7.059460000E-04
1.200000000E+01 3.218490000E-04 2.952320000E-04 2.683550000E-04 2.597130000E-04 2.551740000E-04 2.590600000E-04 2.793490000E-04 3.117300000E-04 3.524950000E-04 4.099710000E-04 4.811040000E-04
1.216672606E+01 2.739090000E-04 2.502340000E-04 2.249110000E-04 2.129100000E-04 2.038900000E-04 2.001960000E-04 2.088440000E-04 2.262240000E-04 2.497790000E-04 2.857720000E-04 3.321960000E-04
1.233324570E+01 2.341960000E-04 2.140650000E-04 1.913870000E-04 1.784300000E-04 1.675490000E-04 1.598110000E-04 1.614510000E-04 1.694360000E-04 1.818600000E-04 2.036700000E-04 2.334590000E-04
1.249996187E+01 2.004410000E-04 1.838930000E-04 1.643510000E-04 1.518600000E-04 1.407050000E-04 1.311440000E-04 1.287570000E-04 1.310060000E-04 1.363580000E-04 1.489050000E-04 1.675350000E-04
1.266670514E+01 1.710880000E-04 1.580400000E-04 1.417300000E-04 1.304790000E-04 1.199730000E-04 1.099680000E-04 1.054830000E-04 1.043690000E-04 1.053090000E-04 1.118710000E-04 1.230750000E-04
1.283333839E+01 1.456630000E-04 1.355630000E-04 1.221700000E-04 1.126460000E-04 1.025000000E-04 9.216600000E-05 8.830900000E-05 8.533900000E-05 8.366900000E-05 8.639900000E-05 9.271000000E-05
1.300000000E+01 1.233760000E-04 1.160240000E-04 1.053920000E-04 9.740700000E-05 8.984400000E-05 8.235300000E-05 7.830700000E-05 7.733300000E-05 7.809300000E-05 8.449000000E-05 6.864800000E-05
