T d154 d184 d214 d244
d 150 180 210 240
290 5.445493300E-02 5.351815500E-02 5.312232300E-02 5.234594200E-02
295 5.280794900E-02 5.214160600E-02 5.193415400E-02 5.148654100E-02
300 5.231294600E-02 5.194085700E-02 5.207440300E-02 5.181995100E-02
305 5.203427600E-02 5.201556600E-02 5.222061700E-02 5.241233900E-02
310 5.129564000E-02 5.269316900E-02 5.312179100E-02 5.345202700E-02
315 5.268570600E-02 5.442009600E-02 5.512895700E-02 5.567880400E-02
320 5.386156600E-02 5.590883000E-02 5.684719100E-02 5.754790200E-02
325 5.502593400E-02 5.737597900E-02 5.850811100E-02 5.927051900E-02
330 5.687932100E-02 5.939989900E-02 6.070007700E-02 6.147401200E-02
335 5.713549200E-02 5.962907400E-02 6.087933200E-02 6.154887800E-02
340 5.578878800E-02 5.802302100E-02 5.903425500E-02 5.949127200E-02
