N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+17 295 3.300E-4 3.548191E+1 1.823300E+1 6.173620E-1 8.323580E+1
1.468000E+10 1.000E+17 295 3.300E-4 3.523426E+1 1.809200E+1 6.169450E-1 8.322910E+1
2.154000E+10 1.000E+17 295 3.300E-4 3.491567E+1 1.791060E+1 6.164010E-1 8.321990E+1
3.162000E+10 1.000E+17 295 3.300E-4 3.452128E+1 1.768600E+1 6.157140E-1 8.320750E+1
4.642000E+10 1.000E+17 295 3.300E-4 3.405253E+1 1.741860E+1 6.148750E-1 8.319110E+1
6.813000E+10 1.000E+17 295 3.300E-4 3.351649E+1 1.710510E+1 6.138800E-1 8.313500E+1
1.000000E+11 1.000E+17 295 3.300E-4 3.292256E+1 1.676490E+1 6.127250E-1 8.310790E+1
1.468000E+11 1.000E+17 295 3.300E-4 3.227873E+1 1.639550E+1 6.114010E-1 8.307710E+1
2.154000E+11 1.000E+17 295 3.300E-4 3.158960E+1 1.599920E+1 6.098890E-1 8.304310E+1
3.162000E+11 1.000E+17 295 3.300E-4 3.085688E+1 1.557690E+1 6.080860E-1 8.301640E+1
4.642000E+11 1.000E+17 295 3.300E-4 3.008084E+1 1.512850E+1 6.060780E-1 8.298090E+1
6.813000E+11 1.000E+17 295 3.300E-4 2.926148E+1 1.465390E+1 6.038500E-1 8.293290E+1
1.000000E+12 1.000E+17 295 3.300E-4 2.839921E+1 1.414730E+1 6.013860E-1 8.283520E+1
1.468000E+12 1.000E+17 295 3.300E-4 2.749513E+1 1.362370E+1 5.985840E-1 8.277780E+1
2.154000E+12 1.000E+17 295 3.300E-4 2.655122E+1 1.307780E+1 5.954590E-1 8.271790E+1
3.162000E+12 1.000E+17 295 3.300E-4 2.557040E+1 1.250540E+1 5.921000E-1 8.259730E+1
4.642000E+12 1.000E+17 295 3.300E-4 2.455663E+1 1.192210E+1 5.883960E-1 8.251160E+1
6.813000E+12 1.000E+17 295 3.300E-4 2.351483E+1 1.132590E+1 5.843570E-1 8.242360E+1
1.000000E+13 1.000E+17 295 3.300E-4 2.245090E+1 1.071450E+1 5.801200E-1 8.226560E+1
1.468000E+13 1.000E+17 295 3.300E-4 2.137156E+1 1.010450E+1 5.754380E-1 8.216350E+1
2.154000E+13 1.000E+17 295 3.300E-4 2.028427E+1 9.489400E+0 5.706240E-1 8.198450E+1
3.162000E+13 1.000E+17 295 3.300E-4 1.919701E+1 8.884800E+0 5.654140E-1 8.185590E+1
4.642000E+13 1.000E+17 295 3.300E-4 1.811809E+1 8.285900E+0 5.601090E-1 8.164930E+1
6.813000E+13 1.000E+17 295 3.300E-4 1.705589E+1 7.706500E+0 5.544260E-1 8.149630E+1
1.000000E+14 1.000E+17 295 3.300E-4 1.601864E+1 7.142300E+0 5.486550E-1 8.126670E+1
