N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.017366230E+00 1.016011274E+00 1.015119868E+00 1.014531544E+00
1.600000000E+01 1.246290166E+00 1.245147864E+00 1.244374939E+00 1.244290861E+00
1.700000000E+01 1.292013679E+00 1.292284074E+00 1.292254566E+00 1.292055658E+00
1.549996187E+01 1.214555640E+00 1.212302669E+00 1.210804253E+00 1.209252798E+00
1.649996187E+01 1.262621600E+00 1.262378374E+00 1.262071378E+00 1.262033543E+00
1.674996808E+01 1.274130925E+00 1.274184604E+00 1.273981424E+00 1.273691693E+00
1.624993176E+01 1.255118808E+00 1.254484970E+00 1.254127366E+00 1.254031719E+00
1.574996808E+01 1.233715017E+00 1.232067528E+00 1.231053638E+00 1.230407076E+00
1.524993176E+01 1.158081377E+00 1.156427004E+00 1.154856927E+00 1.152991806E+00
