N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.198562851E+00 1.198336648E+00 1.197808325E+00 1.195307503E+00 1.187489956E+00 1.165974272E+00 1.115389643E+00 1.017928806E+00 1.016591791E+00 1.019550558E+00 1.025531412E+00
1.600000000E+01 1.217737551E+00 1.219820412E+00 1.222229592E+00 1.224525680E+00 1.227488902E+00 1.230141690E+00 1.232097409E+00 1.234065742E+00 1.235379494E+00 1.235084091E+00 1.233605876E+00
1.700000000E+01 1.243956808E+00 1.246452078E+00 1.249189185E+00 1.251553426E+00 1.254050481E+00 1.256101309E+00 1.256840734E+00 1.257267627E+00 1.256612881E+00 1.253971988E+00 1.251050185E+00
1.549996187E+01 1.205860592E+00 1.207178135E+00 1.208543565E+00 1.210621273E+00 1.212672016E+00 1.214009016E+00 1.214346435E+00 1.211542232E+00 1.201473935E+00 1.176616717E+00 1.123526397E+00
1.649996187E+01 1.219894599E+00 1.222861071E+00 1.225703335E+00 1.229183727E+00 1.232561178E+00 1.235007274E+00 1.237583153E+00 1.239612531E+00 1.240127654E+00 1.240661372E+00 1.240318959E+00
1.674996808E+01 1.227771409E+00 1.230633346E+00 1.233404455E+00 1.236560000E+00 1.239462020E+00 1.241510192E+00 1.243618492E+00 1.244974546E+00 1.244628650E+00 1.244253445E+00 1.242906372E+00
1.624993176E+01 1.218699273E+00 1.221297874E+00 1.224313274E+00 1.227138224E+00 1.230373342E+00 1.233461201E+00 1.235600888E+00 1.237740987E+00 1.239320654E+00 1.239404007E+00 1.239278510E+00
1.574996808E+01 1.212765180E+00 1.213756184E+00 1.215781547E+00 1.218087693E+00 1.220534422E+00 1.222533098E+00 1.224574065E+00 1.225766367E+00 1.225088585E+00 1.221509966E+00 1.214019034E+00
1.524993176E+01 1.202485776E+00 1.202980318E+00 1.204183879E+00 1.205307182E+00 1.205533617E+00 1.202701868E+00 1.193662184E+00 1.169416185E+00 1.115262813E+00 1.015265074E+00 1.012577911E+00
