N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.214975415E+00 1.212888048E+00 1.211188800E+00 1.209156185E+00 1.205743424E+00 1.198052835E+00 1.180656108E+00 1.143981371E+00 1.075907792E+00 1.023060997E+00 1.024489831E+00
1.600000000E+01 1.252557155E+00 1.251099584E+00 1.250390625E+00 1.250228028E+00 1.251264353E+00 1.252750529E+00 1.254436364E+00 1.256652272E+00 1.258831234E+00 1.260461959E+00 1.261491030E+00
1.700000000E+01 1.300035988E+00 1.298092044E+00 1.297080169E+00 1.296467931E+00 1.297402606E+00 1.299228943E+00 1.301427812E+00 1.304509568E+00 1.308016809E+00 1.311521204E+00 1.315513801E+00
1.549996187E+01 1.230507427E+00 1.229029036E+00 1.227999605E+00 1.228067258E+00 1.228648944E+00 1.229294228E+00 1.229981907E+00 1.229663463E+00 1.226767694E+00 1.218793391E+00 1.200667426E+00
1.649996187E+01 1.266160521E+00 1.264891721E+00 1.264146682E+00 1.264898434E+00 1.266409162E+00 1.268186791E+00 1.270967121E+00 1.274185239E+00 1.277374447E+00 1.281049141E+00 1.284625795E+00
1.674996808E+01 1.279636623E+00 1.278128522E+00 1.277123900E+00 1.277418732E+00 1.278591990E+00 1.280170079E+00 1.282942842E+00 1.286208582E+00 1.289499842E+00 1.293453363E+00 1.297454297E+00
1.624993176E+01 1.259038748E+00 1.257742141E+00 1.257406915E+00 1.257602589E+00 1.258993856E+00 1.261057111E+00 1.263249966E+00 1.266015072E+00 1.268985148E+00 1.271667753E+00 1.274312994E+00
1.574996808E+01 1.242353975E+00 1.240205921E+00 1.239423119E+00 1.239431733E+00 1.240120800E+00 1.241056009E+00 1.242578149E+00 1.244000839E+00 1.244839007E+00 1.244577955E+00 1.241336277E+00
1.524993176E+01 1.222611663E+00 1.220786219E+00 1.219976957E+00 1.219635681E+00 1.219360289E+00 1.218064072E+00 1.215118918E+00 1.207106033E+00 1.188914738E+00 1.151290693E+00 1.083082595E+00
