T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.198293763E+00 1.202120516E+00 1.205342917E+00 1.212012269E+00 1.216592430E+00 1.216890396E+00 1.216986885E+00 1.223174539E+00 1.237289783E+00
295 1.198095677E+00 1.202663076E+00 1.206733455E+00 1.213098702E+00 1.218825356E+00 1.219703518E+00 1.220248547E+00 1.226391740E+00 1.240117413E+00
300 1.197563852E+00 1.203901825E+00 1.208150411E+00 1.215202888E+00 1.221342786E+00 1.222861871E+00 1.223200560E+00 1.229222043E+00 1.242896314E+00
305 1.194980348E+00 1.205036377E+00 1.210266013E+00 1.217563877E+00 1.223673306E+00 1.225712239E+00 1.226745546E+00 1.232357061E+00 1.244875857E+00
310 1.186885517E+00 1.205225878E+00 1.212333245E+00 1.220042707E+00 1.226678294E+00 1.228989761E+00 1.230101394E+00 1.235096339E+00 1.246911733E+00
315 1.164641477E+00 1.202241575E+00 1.213649561E+00 1.222041663E+00 1.229362245E+00 1.232060020E+00 1.232361489E+00 1.236723643E+00 1.248320994E+00
320 1.112491013E+00 1.192786659E+00 1.213906318E+00 1.224066288E+00 1.231298564E+00 1.234092715E+00 1.234780639E+00 1.238441776E+00 1.247930038E+00
325 1.015823840E+00 1.167571444E+00 1.210879509E+00 1.225203465E+00 1.233192719E+00 1.236148456E+00 1.236615045E+00 1.239332794E+00 1.247332951E+00
330 1.016599048E+00 1.111490201E+00 1.200260525E+00 1.224380802E+00 1.234438339E+00 1.237621779E+00 1.236776571E+00 1.238245659E+00 1.245635940E+00
335 1.019682454E+00 1.011899310E+00 1.174218327E+00 1.220507475E+00 1.234003231E+00 1.237513417E+00 1.237065449E+00 1.237355425E+00 1.241573066E+00
340 1.025830422E+00 1.012585221E+00 1.118935558E+00 1.212639652E+00 1.232337741E+00 1.237244673E+00 1.236478804E+00 1.235514547E+00 1.237654993E+00
