N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.199967239E+00 1.199562613E+00 1.199026244E+00 1.196867272E+00 1.190251845E+00 1.171952413E+00 1.128434463E+00 1.041828454E+00 1.016651615E+00 1.019027430E+00 1.024228700E+00
1.600000000E+01 1.222860784E+00 1.224297644E+00 1.226218305E+00 1.228235430E+00 1.230970323E+00 1.233543557E+00 1.235677517E+00 1.237856948E+00 1.239452904E+00 1.239708031E+00 1.238937595E+00
1.700000000E+01 1.259386143E+00 1.260634356E+00 1.262629216E+00 1.264828379E+00 1.267753450E+00 1.270846215E+00 1.273417995E+00 1.275973444E+00 1.277886543E+00 1.278616930E+00 1.278895935E+00
1.549996187E+01 1.208429761E+00 1.209382163E+00 1.210491398E+00 1.212376102E+00 1.214329647E+00 1.215728543E+00 1.216374029E+00 1.214456107E+00 1.206609684E+00 1.186631898E+00 1.142879371E+00
1.649996187E+01 1.229966157E+00 1.231865683E+00 1.234100033E+00 1.237224876E+00 1.240558066E+00 1.243438124E+00 1.246535782E+00 1.249290745E+00 1.251017284E+00 1.252604452E+00 1.253382749E+00
1.674996808E+01 1.240827028E+00 1.242487993E+00 1.244592442E+00 1.247465461E+00 1.250532629E+00 1.253356754E+00 1.256481703E+00 1.259200605E+00 1.260865703E+00 1.262373508E+00 1.263034667E+00
1.624993176E+01 1.225991547E+00 1.227733654E+00 1.230148721E+00 1.232679471E+00 1.235769438E+00 1.238895820E+00 1.241404615E+00 1.243897101E+00 1.245941388E+00 1.246799385E+00 1.247315410E+00
1.574996808E+01 1.216398394E+00 1.216921239E+00 1.218557044E+00 1.220585419E+00 1.222867871E+00 1.224841719E+00 1.226932598E+00 1.228331922E+00 1.228209396E+00 1.225755384E+00 1.219708464E+00
1.524993176E+01 1.204329565E+00 1.204584019E+00 1.205605716E+00 1.206653436E+00 1.207012484E+00 1.204804786E+00 1.197511097E+00 1.177459509E+00 1.131843194E+00 1.044267114E+00 1.012642844E+00
