N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.198207851E+00 1.198018668E+00 1.197485346E+00 1.194874242E+00 1.186687704E+00 1.164203750E+00 1.111540220E+00 1.015797594E+00 1.016602759E+00 1.019726711E+00 1.025929066E+00
1.600000000E+01 1.216214648E+00 1.218497405E+00 1.221050456E+00 1.223397356E+00 1.226383965E+00 1.229067071E+00 1.230993821E+00 1.232903003E+00 1.234125800E+00 1.233643108E+00 1.231913182E+00
1.700000000E+01 1.234210781E+00 1.237141725E+00 1.239895328E+00 1.241596513E+00 1.243397653E+00 1.244541848E+00 1.243601642E+00 1.242680076E+00 1.240626837E+00 1.236020863E+00 1.231812784E+00
1.549996187E+01 1.205176362E+00 1.206590534E+00 1.208024049E+00 1.210151749E+00 1.212224032E+00 1.213533032E+00 1.213762348E+00 1.210660399E+00 1.199856081E+00 1.173417152E+00 1.117406723E+00
1.649996187E+01 1.215937841E+00 1.219303841E+00 1.222287338E+00 1.225853341E+00 1.229200540E+00 1.231389790E+00 1.233756182E+00 1.235526406E+00 1.235564617E+00 1.235775887E+00 1.235113226E+00
1.674996808E+01 1.221340617E+00 1.224686734E+00 1.227512459E+00 1.230631391E+00 1.233304947E+00 1.234741739E+00 1.236369920E+00 1.237051331E+00 1.235707429E+00 1.234655990E+00 1.232667667E+00
1.624993176E+01 1.216274350E+00 1.219160581E+00 1.222366949E+00 1.225229496E+00 1.228515116E+00 1.231579305E+00 1.233574583E+00 1.235602727E+00 1.237041376E+00 1.236868484E+00 1.236552920E+00
1.574996808E+01 1.211767958E+00 1.212885477E+00 1.215015278E+00 1.217393970E+00 1.219883046E+00 1.221881710E+00 1.223900560E+00 1.225018851E+00 1.224146731E+00 1.220172759E+00 1.212176447E+00
1.524993176E+01 1.202003585E+00 1.202561569E+00 1.203811522E+00 1.204949383E+00 1.205126209E+00 1.202090802E+00 1.192497543E+00 1.166926634E+00 1.110225469E+00 1.011877291E+00 1.012589068E+00
