N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.201823543E+00 1.201224480E+00 1.200613700E+00 1.198748657E+00 1.193305959E+00 1.178268453E+00 1.142189992E+00 1.068126534E+00 1.016959918E+00 1.018670444E+00 1.022989630E+00
1.600000000E+01 1.228468880E+00 1.229233662E+00 1.230613750E+00 1.232255094E+00 1.234728203E+00 1.237226366E+00 1.239444792E+00 1.241779817E+00 1.243636026E+00 1.244374414E+00 1.244193307E+00
1.700000000E+01 1.269442594E+00 1.269763895E+00 1.270993079E+00 1.272609411E+00 1.275283599E+00 1.278438067E+00 1.281425124E+00 1.284687454E+00 1.287632833E+00 1.289833450E+00 1.291794304E+00
1.549996187E+01 1.211677854E+00 1.212208707E+00 1.212989504E+00 1.214617479E+00 1.216417361E+00 1.217820678E+00 1.218695540E+00 1.217519704E+00 1.211590016E+00 1.195964361E+00 1.160983617E+00
1.649996187E+01 1.238328158E+00 1.239361978E+00 1.240923382E+00 1.243592385E+00 1.246691908E+00 1.249628199E+00 1.252973056E+00 1.256189381E+00 1.258707200E+00 1.261157601E+00 1.262941263E+00
1.674996808E+01 1.250222212E+00 1.250982833E+00 1.252343915E+00 1.254702986E+00 1.257554180E+00 1.260446734E+00 1.263908753E+00 1.267244038E+00 1.269905850E+00 1.272583564E+00 1.274640342E+00
1.624993176E+01 1.233014421E+00 1.233974912E+00 1.235769126E+00 1.237893453E+00 1.240740570E+00 1.243830711E+00 1.246536962E+00 1.249312474E+00 1.251778598E+00 1.253313582E+00 1.254478100E+00
1.574996808E+01 1.220694465E+00 1.220686637E+00 1.221885151E+00 1.223592315E+00 1.225658769E+00 1.227555984E+00 1.229655200E+00 1.231208539E+00 1.231531777E+00 1.229970588E+00 1.225070865E+00
1.524993176E+01 1.206770742E+00 1.206714169E+00 1.207488105E+00 1.208399513E+00 1.208828841E+00 1.207161457E+00 1.201483492E+00 1.185469641E+00 1.148385453E+00 1.074621540E+00 1.012958086E+00
