T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.203309315E+00 1.208681096E+00 1.214131918E+00 1.223783403E+00 1.232242846E+00 1.237395496E+00 1.243212796E+00 1.255484914E+00 1.274981171E+00
295 1.202536577E+00 1.208387362E+00 1.214359555E+00 1.223428368E+00 1.232586321E+00 1.237906749E+00 1.243771557E+00 1.255766819E+00 1.274811058E+00
300 1.201849516E+00 1.208964935E+00 1.214892428E+00 1.224309123E+00 1.233607831E+00 1.239309902E+00 1.244912609E+00 1.256679434E+00 1.275592154E+00
305 1.200118215E+00 1.209750009E+00 1.216320766E+00 1.225776466E+00 1.234990302E+00 1.241125849E+00 1.247268295E+00 1.258670891E+00 1.276832428E+00
310 1.195336723E+00 1.210175969E+00 1.217987902E+00 1.227669545E+00 1.237272120E+00 1.243796895E+00 1.250157526E+00 1.261317360E+00 1.279253515E+00
315 1.182227413E+00 1.208772827E+00 1.219354602E+00 1.229483257E+00 1.239666207E+00 1.246795680E+00 1.253011382E+00 1.264101991E+00 1.282280492E+00
320 1.150695839E+00 1.203967467E+00 1.220319173E+00 1.231558848E+00 1.241893416E+00 1.249542523E+00 1.256396782E+00 1.267600531E+00 1.285291506E+00
325 1.084889109E+00 1.190205584E+00 1.219506648E+00 1.233174926E+00 1.244293191E+00 1.252438087E+00 1.259777299E+00 1.271115069E+00 1.288731766E+00
330 1.017366230E+00 1.158081377E+00 1.214555640E+00 1.233715017E+00 1.246290166E+00 1.255118808E+00 1.262621600E+00 1.274130925E+00 1.292013679E+00
335 1.018629164E+00 1.093007963E+00 1.201216986E+00 1.232586689E+00 1.247291952E+00 1.257008956E+00 1.265485305E+00 1.277287212E+00 1.294749730E+00
340 1.022363685E+00 1.013359391E+00 1.171028794E+00 1.228239778E+00 1.247428061E+00 1.258552376E+00 1.267786124E+00 1.279960591E+00 1.297380449E+00
