N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.198744892E+00 1.198499439E+00 1.197972454E+00 1.195524386E+00 1.187885988E+00 1.166843329E+00 1.117282315E+00 1.021331311E+00 1.016590564E+00 1.019467073E+00 1.025337701E+00
1.600000000E+01 1.218481645E+00 1.220467686E+00 1.222806257E+00 1.225076871E+00 1.228006348E+00 1.230657334E+00 1.232633572E+00 1.234628275E+00 1.235985354E+00 1.235777240E+00 1.234414447E+00
1.700000000E+01 1.247149034E+00 1.249429676E+00 1.252080979E+00 1.254522198E+00 1.257190226E+00 1.259550834E+00 1.260766186E+00 1.261713284E+00 1.261638167E+00 1.259741662E+00 1.257440475E+00
1.549996187E+01 1.206222265E+00 1.207476356E+00 1.208807193E+00 1.210859273E+00 1.212898310E+00 1.214247480E+00 1.214635123E+00 1.211971085E+00 1.202250879E+00 1.178147518E+00 1.126467096E+00
1.649996187E+01 1.221608881E+00 1.224397253E+00 1.227159431E+00 1.230595144E+00 1.233980769E+00 1.236526469E+00 1.239198181E+00 1.241350683E+00 1.242078570E+00 1.242774277E+00 1.242596950E+00
1.674996808E+01 1.230239672E+00 1.232891809E+00 1.235588545E+00 1.238733424E+00 1.241708375E+00 1.243951888E+00 1.246298456E+00 1.247920150E+00 1.247978622E+00 1.247932667E+00 1.246915571E+00
1.624993176E+01 1.219832579E+00 1.222296840E+00 1.225220992E+00 1.228012770E+00 1.231241065E+00 1.234329670E+00 1.236533611E+00 1.238728294E+00 1.240377484E+00 1.240582010E+00 1.240550162E+00
1.574996808E+01 1.213277400E+00 1.214192256E+00 1.216165414E+00 1.218434944E+00 1.220859936E+00 1.222857459E+00 1.224908042E+00 1.226134435E+00 1.225546676E+00 1.222151026E+00 1.214894470E+00
1.524993176E+01 1.202732026E+00 1.203194275E+00 1.204373938E+00 1.205488891E+00 1.205738051E+00 1.203003212E+00 1.194229334E+00 1.170602887E+00 1.117702448E+00 1.019456873E+00 1.012576929E+00
