fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 10:23:38 295 39.3 1.000E+000 8.782E-001 4.360E-006 2.393E+004 3.042E+000 2.996E-009 8.123E-004 
0T02 10:27:36 295 39.3 1.000E+000 8.816E-001 4.267E-006 2.683E+004 3.051E+000 2.949E-009 8.939E-004 
0T03 10:31:02 295 39.3 1.000E+000 8.907E-001 4.219E-006 2.388E+004 3.043E+000 2.985E-009 8.429E-004 
0T04 10:35:12 295.1 39.29 1.000E+000 8.850E-001 4.400E-006 2.373E+004 3.042E+000 3.012E-009 8.596E-004 
0T05 10:39:10 295.1 39.29 1.000E+000 8.821E-001 4.430E-006 2.103E+004 3.035E+000 3.048E-009 8.409E-004 
0T06 10:44:10 295 39.3 1.000E+000 8.901E-001 4.301E-006 2.238E+004 3.042E+000 3.002E-009 8.421E-004 
0T07 10:47:52 295 39.3 1.000E+000 8.817E-001 4.459E-006 2.201E+004 3.040E+000 3.008E-009 8.215E-004 
0T08 10:51:08 295 39.3 1.000E+000 8.939E-001 4.464E-006 2.271E+004 3.038E+000 3.018E-009 8.613E-004 
0T09 10:54:42 295 39.3 1.000E+000 8.747E-001 4.596E-006 2.303E+004 3.041E+000 3.006E-009 8.611E-004 
0T10 11:00:22 295 39.3 1.000E+000 8.860E-001 4.541E-006 2.359E+004 3.043E+000 2.998E-009 8.539E-004 
0T11 11:06:54 295 39.3 1.000E+000 8.749E-001 4.566E-006 2.454E+004 3.044E+000 2.992E-009 8.798E-004 
0T12 11:11:50 295 39.3 1.000E+000 9.010E-001 4.448E-006 2.332E+004 3.043E+000 2.999E-009 8.657E-004 
0T13 11:14:40 295 39.3 1.000E+000 8.987E-001 4.425E-006 2.475E+004 3.049E+000 2.976E-009 8.677E-004 
