fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 10:23:38 295 39.3 1.000E+000 8.850E-001 4.305E-006 2.397E+004 3.042E+000 2.995E-009 8.132E-004 
0T02 10:27:36 295 39.3 1.000E+000 8.850E-001 4.247E-006 2.684E+004 3.051E+000 2.949E-009 8.940E-004 
0T03 10:31:02 295 39.3 1.000E+000 8.850E-001 4.264E-006 2.381E+004 3.043E+000 2.986E-009 8.425E-004 
0T04 10:35:12 295.1 39.29 1.000E+000 8.850E-001 4.400E-006 2.373E+004 3.042E+000 3.012E-009 8.596E-004 
0T05 10:39:10 295.1 39.29 1.000E+000 8.850E-001 4.392E-006 2.149E+004 3.038E+000 3.037E-009 8.366E-004 
0T06 10:44:10 295 39.3 1.000E+000 8.850E-001 4.342E-006 2.233E+004 3.041E+000 3.003E-009 8.416E-004 
0T07 10:47:52 295 39.3 1.000E+000 8.850E-001 4.431E-006 2.208E+004 3.040E+000 3.006E-009 8.222E-004 
0T08 10:51:08 295 39.3 1.000E+000 8.850E-001 4.539E-006 2.260E+004 3.038E+000 3.020E-009 8.592E-004 
0T09 10:54:42 295 39.3 1.000E+000 8.850E-001 4.509E-006 2.310E+004 3.041E+000 3.004E-009 8.629E-004 
0T10 11:00:22 295 39.3 1.000E+000 8.850E-001 4.549E-006 2.358E+004 3.043E+000 2.998E-009 8.538E-004 
0T11 11:06:54 295 39.3 1.000E+000 8.850E-001 4.482E-006 2.461E+004 3.044E+000 2.990E-009 8.800E-004 
0T12 11:11:50 295 39.3 1.000E+000 8.850E-001 4.584E-006 2.311E+004 3.042E+000 3.004E-009 8.650E-004 
0T13 11:14:40 295 39.3 1.000E+000 8.850E-001 4.565E-006 2.351E+004 3.043E+000 2.998E-009 8.495E-004 
