fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00L1 9:25 309.2 37.5 1.000E+000 5.748E+000 1.642E-006 7.397E+002 2.425E+000 4.881E-008 1.757E-004 1.103E-001 1.743E-004 5.085E-006 2.645E-001 5.710E-002 8.890E-005 4.536E-003 
00L2 9:43 313.8 36.95 1.000E+000 6.752E+000 1.433E-006 7.600E+002 2.429E+000 5.265E-008 1.750E-004 1.082E-001 1.733E-004 5.015E-006 2.674E-001 5.630E-002 8.891E-005 2.421E-003 
00L3 10:20 316.9 36.59 1.000E+000 3.310E+000 1.777E-006 7.728E+002 2.400E+000 5.903E-008 1.734E-004 1.064E-001 1.726E-004 4.941E-006 2.691E-001 5.550E-002 8.887E-005 1.003E-002 
00L4 10:37 319.6 36.28 1.000E+000 3.788E+000 1.676E-006 7.834E+002 2.448E+000 5.745E-008 1.777E-004 1.062E-001 1.768E-004 5.096E-006 2.714E-001 5.570E-002 9.132E-005 1.532E-003 
00L5 10:54 322.1 36 1.000E+000 4.357E+000 1.825E-006 7.926E+002 2.406E+000 6.478E-008 1.760E-004 1.045E-001 1.749E-004 4.980E-006 2.725E-001 5.490E-002 9.054E-005 2.901E-003 
00L6 11:12 324.8 35.7 1.000E+000 5.080E+000 1.923E-006 8.017E+002 2.373E+000 7.194E-008 1.753E-004 1.027E-001 1.740E-004 4.893E-006 2.739E-001 5.410E-002 9.028E-005 4.315E-003 
00L7 11:36 327.3 35.42 1.000E+000 4.608E+000 2.248E-006 8.094E+002 2.342E+000 7.862E-008 1.754E-004 1.010E-001 1.742E-004 4.847E-006 2.754E-001 5.340E-002 9.059E-005 5.596E-003 
00L8 11:59 330.6 35.07 1.000E+000 5.987E+000 1.928E-006 8.184E+002 2.395E+000 7.572E-008 1.744E-004 9.627E-002 1.728E-004 4.599E-006 2.764E-001 5.090E-002 9.017E-005 1.361E-003 
00L9 12:20 334.2 34.69 1.000E+000 6.461E+000 1.992E-006 8.264E+002 2.404E+000 7.934E-008 1.766E-004 9.333E-002 1.749E-004 4.537E-006 2.780E-001 4.940E-002 9.166E-005 9.528E-003 
0L10 12:40 338 34.3 1.000E+000 4.915E+000 2.481E-006 8.326E+002 2.346E+000 9.238E-008 1.759E-004 9.003E-002 1.745E-004 4.390E-006 2.794E-001 4.780E-002 9.166E-005 5.570E-003 
0L11 13:4 341.2 33.98 1.000E+000 4.579E+000 2.069E-006 8.359E+002 2.385E+000 9.312E-008 1.740E-004 8.517E-002 1.727E-004 4.108E-006 2.793E-001 4.520E-002 9.068E-005 1.027E-003 
