N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 3.309500000E-05 2.987400000E-05 2.763400000E-05 2.616200000E-05 2.497000000E-05 2.188700000E-05 1.252400000E-05 -8.797000000E-06 1.792500000E-05 2.070800000E-05 2.724500000E-05
1.600000000E+01 1.556770000E-04 1.453750000E-04 1.376560000E-04 1.319440000E-04 1.321270000E-04 1.402410000E-04 1.474550000E-04 1.658900000E-04 1.908130000E-04 2.202400000E-04 2.571710000E-04
1.700000000E+01 6.642590000E-04 6.114620000E-04 5.582880000E-04 5.121890000E-04 4.941740000E-04 5.018960000E-04 5.177920000E-04 5.666670000E-04 6.372520000E-04 7.263430000E-04 8.468460000E-04
1.549996187E+01 7.523700000E-05 6.873300000E-05 6.370400000E-05 6.148800000E-05 6.261100000E-05 6.535800000E-05 7.133900000E-05 7.917600000E-05 8.654800000E-05 8.885900000E-05 7.439900000E-05
1.649996187E+01 3.218490000E-04 2.952320000E-04 2.683550000E-04 2.597130000E-04 2.551740000E-04 2.590600000E-04 2.793490000E-04 3.117300000E-04 3.524950000E-04 4.099710000E-04 4.811040000E-04
1.674996808E+01 4.678900000E-04 4.299870000E-04 3.890000000E-04 3.670910000E-04 3.631860000E-04 3.616110000E-04 3.805130000E-04 4.197230000E-04 4.703750000E-04 5.457810000E-04 6.395010000E-04
1.624993176E+01 2.209790000E-04 2.042600000E-04 1.926970000E-04 1.824440000E-04 1.813960000E-04 1.898600000E-04 2.035220000E-04 2.289680000E-04 2.628600000E-04 3.036260000E-04 3.558500000E-04
1.574996808E+01 1.107040000E-04 9.999800000E-05 9.442800000E-05 9.184400000E-05 9.214400000E-05 9.570300000E-05 1.045600000E-04 1.173910000E-04 1.331710000E-04 1.528850000E-04 1.719910000E-04
1.524993176E+01 5.038900000E-05 4.563600000E-05 4.321500000E-05 4.204600000E-05 4.245800000E-05 4.310800000E-05 4.477900000E-05 4.314900000E-05 3.116200000E-05 -9.140000001E-07 2.068700000E-05
