fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
L433 44451665.634 340.05 34.096 2.142128552E-01 1.382921248E-04 1.385285406E-05 1.403630357E-01 9.869466230E-05 4.676234478E-01 0.000000000E+00 
L434 44477235.791 340.03 34.098 2.153861154E-01 1.385565177E-04 1.375445757E-05 1.401396405E-01 9.814859791E-05 4.608916124E-01 0.000000000E+00 
L435 44498005.88752 340.03 34.098 2.151205145E-01 1.397658555E-04 1.385661058E-05 1.411740037E-01 9.815310181E-05 4.608653923E-01 0.000000000E+00 
L436 44519006.33026 340.03 34.098 2.152548285E-01 1.406029270E-04 1.408393360E-05 1.421301956E-01 9.908535713E-05 4.653467715E-01 0.000000000E+00 
L437 44540237.768 340.01 34.1 2.160878879E-01 1.413385658E-04 1.415560662E-05 1.427674814E-01 9.915601400E-05 4.634868112E-01 0.000000000E+00 
L438 44561238.057 340.01 34.1 2.156724564E-01 1.421092755E-04 1.432595792E-05 1.428975117E-01 1.002555383E-04 4.674192141E-01 0.000000000E+00 
L439 44582239.615 340.01 34.1 2.168635884E-01 1.428395868E-04 1.447234796E-05 1.444228610E-01 1.002026476E-04 4.672010079E-01 0.000000000E+00 
L440 44603239.558 340.01 34.1 2.164600311E-01 1.437229681E-04 1.469726441E-05 1.433284699E-01 1.025428825E-04 4.724247191E-01 0.000000000E+00 
L441 44624313.322 340 34.101 2.172701400E-01 1.448079411E-04 1.475417459E-05 1.444747151E-01 1.021259229E-04 4.689456325E-01 0.000000000E+00 
L442 44645231.493 340 34.101 2.176240340E-01 1.454691876E-04 1.493446340E-05 1.452903677E-01 1.027936958E-04 4.717498307E-01 0.000000000E+00 
L443 44666232.311 340 34.101 2.172326527E-01 1.462702347E-04 1.490770246E-05 1.442594120E-01 1.033411553E-04 4.691693712E-01 0.000000000E+00 
L444 44687232.379 340 34.101 2.174425559E-01 1.465928188E-04 1.516568483E-05 1.451150381E-01 1.044977008E-04 4.757784708E-01 0.000000000E+00 
L445 44708233.302 340.01 34.1 2.176258130E-01 1.475614771E-04 1.526301254E-05 1.462340494E-01 1.043771985E-04 4.752880121E-01 0.000000000E+00 
L446 44729234.608 340 34.101 2.186690439E-01 1.484483019E-04 1.549823135E-05 1.484168238E-01 1.044172778E-04 4.774408772E-01 0.000000000E+00 
L447 44750235.475 340 34.101 2.185959855E-01 1.490542763E-04 1.550040322E-05 1.448275106E-01 1.070427081E-04 4.757254368E-01 0.000000000E+00 
L448 44771235.753 340 34.101 2.193490221E-01 1.498108962E-04 1.562753334E-05 1.474403725E-01 1.059866891E-04 4.755665824E-01 0.000000000E+00 
L449 44792236.813 340 34.101 2.195942831E-01 1.503546261E-04 1.561749400E-05 1.465844588E-01 1.065355429E-04 4.730134861E-01 0.000000000E+00 
L450 44813237.809 339.99 34.102 2.192290368E-01 1.507990639E-04 1.581400871E-05 1.472528204E-01 1.073888125E-04 4.783494208E-01 0.000000000E+00 
