N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+15 320 2.100E-4 1.227564649E+00 1.233321181E+00
1.468000E+10 3.162E+15 320 2.100E-4 1.229490823E+00 1.233417797E+00
2.154000E+10 3.162E+15 320 2.100E-4 1.230825399E+00 1.233537435E+00
3.162000E+10 3.162E+15 320 2.100E-4 1.231822600E+00 1.233689490E+00
4.642000E+10 3.162E+15 320 2.100E-4 1.232605207E+00 1.233887554E+00
6.813000E+10 3.162E+15 320 2.100E-4 1.233270846E+00 1.234150677E+00
1.000000E+11 3.162E+15 320 2.100E-4 1.233901262E+00 1.234504829E+00
1.468000E+11 3.162E+15 320 2.100E-4 1.234569292E+00 1.234983720E+00
2.154000E+11 3.162E+15 320 2.100E-4 1.235343764E+00 1.235628957E+00
3.162000E+11 3.162E+15 320 2.100E-4 1.236289583E+00 1.236486596E+00
4.642000E+11 3.162E+15 320 2.100E-4 1.237464479E+00 1.237601397E+00
6.813000E+11 3.162E+15 320 2.100E-4 1.238903738E+00 1.239000739E+00
1.000000E+12 3.162E+15 320 2.100E-4 1.240637133E+00 1.240709918E+00
1.468000E+12 3.162E+15 320 2.100E-4 1.242641559E+00 1.242693610E+00
2.154000E+12 3.162E+15 320 2.100E-4 1.244960356E+00 1.244998231E+00
3.162000E+12 3.162E+15 320 2.100E-4 1.247445805E+00 1.247474478E+00
4.642000E+12 3.162E+15 320 2.100E-4 1.250369668E+00 1.250391596E+00
6.813000E+12 3.162E+15 320 2.100E-4 1.253154616E+00 1.253172341E+00
1.000000E+13 3.162E+15 320 2.100E-4 1.256047965E+00 1.256062770E+00
