N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 -5.668780000E-02 -5.668047700E-02 -5.627028200E-02 -5.539464700E-02 -5.394987400E-02 -5.179018000E-02 -4.873878300E-02 -4.462093800E-02 -3.935715400E-02 -3.295314000E-02 -2.576286700E-02 -1.839592400E-02 -1.159614500E-02 -5.976769000E-03 -1.750692000E-03 1.161638000E-03 3.059241000E-03 4.163894000E-03 4.680208000E-03
1.600000000E+01 2.983725200E-02 3.024544700E-02 3.060173300E-02 3.089520700E-02 3.108853700E-02 3.119489400E-02 3.122661100E-02 3.119583000E-02 3.110469100E-02 3.097673900E-02 3.080739100E-02 3.066009600E-02 3.053429100E-02 3.046838100E-02 3.048650600E-02 3.059455400E-02 3.076236900E-02 3.095495600E-02 3.113473100E-02
1.700000000E+01 4.631433200E-02 4.782491900E-02 4.919825000E-02 5.051355100E-02 5.177915900E-02 5.295040500E-02 5.397024900E-02 5.481512200E-02 5.552350900E-02 5.612662000E-02 5.717237300E-02 5.801649100E-02 5.919053500E-02 6.054908900E-02 6.209339700E-02 6.368172400E-02 6.502723200E-02 6.620747600E-02 6.715851100E-02
1.549996187E+01 1.819232300E-02 1.796666700E-02 1.782677800E-02 1.777213600E-02 1.781276600E-02 1.795911800E-02 1.822689700E-02 1.862961500E-02 1.917204100E-02 1.984347600E-02 2.060739100E-02 2.139968100E-02 2.212117400E-02 2.270136600E-02 2.310364900E-02 2.331228100E-02 2.333784800E-02 2.320845700E-02 2.295895600E-02
1.649996187E+01 4.637244300E-02 4.777381100E-02 4.915382800E-02 5.041003700E-02 5.140107000E-02 5.207440300E-02 5.233641000E-02 5.223163900E-02 5.184743700E-02 5.131751500E-02 5.080663900E-02 5.047076400E-02 5.042245100E-02 5.070314500E-02 5.127608400E-02 5.204625100E-02 5.289549800E-02 5.372959400E-02 5.446388500E-02
1.674996808E+01 4.967215400E-02 5.129094000E-02 5.287481700E-02 5.435613600E-02 5.579484200E-02 5.671488400E-02 5.724280000E-02 5.736060500E-02 5.722485200E-02 5.699311700E-02 5.685012000E-02 5.696396700E-02 5.740930800E-02 5.818718600E-02 5.920542000E-02 6.034909100E-02 6.149047900E-02 6.251526900E-02 6.335259400E-02
1.624993176E+01 3.755104000E-02 3.848364500E-02 3.936062700E-02 4.010959800E-02 4.067236100E-02 4.101603600E-02 4.113263100E-02 4.103560100E-02 4.075927400E-02 4.036142900E-02 3.992345500E-02 3.954185800E-02 3.930892000E-02 3.928769300E-02 3.949186800E-02 3.988230800E-02 4.039700800E-02 4.094006500E-02 4.144574700E-02
1.574996808E+01 2.467410400E-02 2.466870400E-02 2.467877200E-02 2.467402900E-02 2.468785000E-02 2.471477300E-02 2.477405900E-02 2.487081700E-02 2.500610800E-02 2.517553400E-02 2.536796500E-02 2.553372000E-02 2.570580500E-02 2.582831900E-02 2.588819800E-02 2.593515200E-02 2.590955100E-02 2.584503900E-02 2.574222900E-02
1.524993176E+01 -2.139725000E-03 -2.384015000E-03 -2.439203000E-03 -2.292655000E-03 -1.920737000E-03 -1.286322000E-03 -3.418480000E-04 9.597010000E-04 2.623441000E-03 4.654109000E-03 6.947663000E-03 9.295911000E-03 1.147405200E-02 1.329330800E-02 1.466024600E-02 1.554458200E-02 1.601922900E-02 1.615135100E-02 1.601623300E-02
