N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 -1.618253250E-01 -1.622896600E-01 -1.626644980E-01 -1.630008910E-01 -1.633440010E-01 -1.637373860E-01 -1.642256410E-01 -1.648543080E-01 -1.656651700E-01 -1.597254740E-01 -1.361390930E-01 -1.108825490E-01 -8.669737100E-02 -6.618173800E-02 -5.056986300E-02 -3.948447300E-02 -3.172987400E-02 -2.618512100E-02 -2.215383000E-02
1.600000000E+01 2.899691900E-02 2.923704100E-02 2.944019100E-02 2.960412300E-02 2.972890800E-02 2.981698600E-02 2.987172900E-02 2.989589900E-02 2.989893000E-02 2.986576200E-02 2.981447200E-02 2.974722300E-02 2.969047100E-02 2.964932100E-02 2.966361300E-02 2.973231800E-02 2.985293500E-02 3.000545700E-02 3.016635500E-02
1.700000000E+01 5.369004400E-02 5.590385400E-02 5.737037100E-02 5.822234200E-02 5.856464900E-02 5.848475100E-02 5.807903500E-02 5.747409200E-02 5.682756500E-02 5.630766800E-02 5.606403000E-02 5.620121700E-02 5.676046600E-02 5.772157500E-02 5.898181200E-02 6.043536500E-02 6.186987200E-02 6.333896200E-02 6.470121200E-02
1.549996187E+01 -2.909414000E-03 -3.122113000E-03 -3.117947000E-03 -2.874030000E-03 -2.353941000E-03 -1.505899000E-03 -2.673240000E-04 1.420128000E-03 3.582065000E-03 6.172096000E-03 9.039020000E-03 1.193200700E-02 1.456683000E-02 1.672770500E-02 1.833404800E-02 1.942671300E-02 2.010449700E-02 2.046932800E-02 2.060202100E-02
1.649996187E+01 4.930444100E-02 5.057293500E-02 5.162812300E-02 5.244337500E-02 5.296011000E-02 5.312179100E-02 5.290286400E-02 5.232770400E-02 5.147967400E-02 5.049634900E-02 4.954678900E-02 4.879385700E-02 4.835531600E-02 4.827951300E-02 4.854356700E-02 4.907260000E-02 4.977074400E-02 5.054897800E-02 5.135016400E-02
1.674996808E+01 5.475198000E-02 5.658548300E-02 5.799387100E-02 5.901147100E-02 5.961092600E-02 5.974433100E-02 5.940018000E-02 5.864717800E-02 5.764228300E-02 5.659833400E-02 5.572968500E-02 5.520162300E-02 5.510028400E-02 5.542706600E-02 5.611365000E-02 5.705146500E-02 5.812389100E-02 5.921531700E-02 6.024742500E-02
1.624993176E+01 3.943293200E-02 4.014389200E-02 4.074157100E-02 4.119863400E-02 4.148622000E-02 4.158400000E-02 4.148333400E-02 4.118945300E-02 4.072611100E-02 4.014221500E-02 3.951423500E-02 3.893676800E-02 3.850266500E-02 3.828050700E-02 3.829000500E-02 3.850149200E-02 3.886754000E-02 3.931511400E-02 3.979478800E-02
1.574996808E+01 1.874106500E-02 1.865629400E-02 1.874188500E-02 1.880773900E-02 1.891910500E-02 1.910376500E-02 1.943376300E-02 1.992582900E-02 2.055404600E-02 2.132097700E-02 2.215295000E-02 2.298704200E-02 2.375306200E-02 2.433551700E-02 2.475182800E-02 2.501671500E-02 2.515932100E-02 2.520782100E-02 2.518246800E-02
1.524993176E+01 -6.894676200E-02 -6.902885500E-02 -6.857866600E-02 -6.752403700E-02 -6.573976700E-02 -6.304712700E-02 -5.922857900E-02 -5.407046200E-02 -4.744804400E-02 -3.945144400E-02 -3.050769800E-02 -2.139271400E-02 -1.303175800E-02 -6.141245000E-03 -9.665520000E-04 2.678594000E-03 5.163494000E-03 6.827168000E-03 7.900197000E-03
