N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 -6.219378000E-02 -1.665807420E-01 -7.642145400E-02 -3.915233000E-03 2.380634100E-02 4.024553200E-02 5.305158700E-02 6.041047400E-02 6.060233900E-02
1.016672606E+01 -6.230811600E-02 -1.675049840E-01 -7.688295300E-02 -4.198199000E-03 2.391867600E-02 4.098579800E-02 5.473216800E-02 6.332852300E-02 6.474549600E-02
1.033324570E+01 -6.266875000E-02 -1.682218650E-01 -7.661967400E-02 -4.212340000E-03 2.404650900E-02 4.153002100E-02 5.592812400E-02 6.531684400E-02 6.742826500E-02
1.049996187E+01 -6.334137700E-02 -1.688335420E-01 -7.557378800E-02 -3.935958000E-03 2.420445100E-02 4.189401600E-02 5.668043200E-02 6.646317900E-02 6.875771300E-02
1.066670514E+01 -6.442279800E-02 -1.694250720E-01 -7.362024900E-02 -3.329555000E-03 2.440716500E-02 4.207995600E-02 5.699135100E-02 6.681589100E-02 6.889338500E-02
1.083333839E+01 -6.605242700E-02 -1.700714460E-01 -7.056767100E-02 -2.335506000E-03 2.467078800E-02 4.208469500E-02 5.684719100E-02 6.640470700E-02 6.803158900E-02
1.100000000E+01 -6.842106400E-02 -1.708533510E-01 -6.617736200E-02 -8.851540000E-04 2.501101300E-02 4.190509600E-02 5.624501800E-02 6.528842400E-02 6.641717900E-02
1.116672606E+01 -7.177262900E-02 -1.718440030E-01 -6.021580200E-02 1.081745000E-03 2.543813900E-02 4.154271900E-02 5.521779200E-02 6.360157100E-02 6.434829300E-02
1.133324570E+01 -7.638925200E-02 -1.731128970E-01 -5.255633300E-02 3.582073000E-03 2.594895900E-02 4.101143500E-02 5.385444800E-02 6.156945000E-02 6.215073100E-02
1.149996187E+01 -8.254445800E-02 -1.746867840E-01 -4.332731300E-02 6.543667000E-03 2.651852100E-02 4.034677100E-02 5.230613100E-02 5.947671900E-02 6.012622000E-02
1.166670514E+01 -9.040657700E-02 -1.493650140E-01 -3.305005800E-02 9.772139000E-03 2.709813300E-02 3.961206200E-02 5.076685300E-02 5.760137800E-02 5.850377900E-02
1.183333839E+01 -9.988980800E-02 -1.217995530E-01 -2.264003700E-02 1.296768600E-02 2.762735300E-02 3.889389500E-02 4.942894900E-02 5.614936700E-02 5.741711600E-02
1.200000000E+01 -1.104967990E-01 -9.536185800E-02 -1.315769300E-02 1.581469400E-02 2.805948400E-02 3.828365700E-02 4.843300400E-02 5.522138000E-02 5.690823600E-02
1.216672606E+01 -1.212716370E-01 -7.286171100E-02 -5.388133000E-03 1.810289900E-02 2.838404500E-02 3.786098500E-02 4.783906100E-02 5.481883200E-02 5.694546000E-02
1.233324570E+01 -1.309947710E-01 -5.559692800E-02 4.437970000E-04 1.979151500E-02 2.862636800E-02 3.763999200E-02 4.763022200E-02 5.487436800E-02 5.744651400E-02
1.249996187E+01 -1.386273960E-01 -4.312434200E-02 4.600766000E-03 2.097247000E-02 2.882507500E-02 3.761908900E-02 4.773985300E-02 5.528800500E-02 5.827325400E-02
1.266670514E+01 -1.294398120E-01 -3.414778900E-02 7.532706000E-03 2.178213500E-02 2.900867600E-02 3.775962700E-02 4.808439000E-02 5.595670300E-02 5.932021000E-02
1.283333839E+01 -1.142301820E-01 -2.746912000E-02 9.631914000E-03 2.233590500E-02 2.918756100E-02 3.801417300E-02 4.858744500E-02 5.684341200E-02 6.045992600E-02
1.300000000E+01 -1.013388640E-01 -2.233839000E-02 1.115618300E-02 2.270825900E-02 2.935922300E-02 3.834093000E-02 4.918472800E-02 5.759844200E-02 6.177918400E-02
