N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.802303800E-02 1.826703500E-02 1.835121800E-02 1.828540100E-02 1.806281900E-02 1.766039200E-02 1.704034500E-02 1.615507000E-02 1.495874200E-02 1.342978800E-02 1.160510400E-02 9.615831000E-03 7.694890000E-03 6.117412000E-03 5.071920000E-03 4.548810000E-03 -7.923110000E-03 -2.368345700E-02 -3.340515600E-02
1.600000000E+01 2.868990000E-04 -1.081430000E-04 -2.047170000E-04 1.919900000E-05 5.998660000E-04 1.589588000E-03 3.048946000E-03 5.024776000E-03 7.512724000E-03 1.041178300E-02 1.349882200E-02 1.646252700E-02 1.900989000E-02 2.098677400E-02 2.241776100E-02 2.343899800E-02 2.419785400E-02 2.479609000E-02 2.528653400E-02
1.700000000E+01 6.388719300E-02 7.101876600E-02 7.616847600E-02 7.922051300E-02 8.026372200E-02 7.952837400E-02 7.736336300E-02 7.422339500E-02 7.062505200E-02 6.706129400E-02 6.391182100E-02 6.139674100E-02 5.958724300E-02 5.845067800E-02 5.790005400E-02 5.784085900E-02 5.807551800E-02 5.858126100E-02 5.931820400E-02
1.549996187E+01 -1.700926520E-01 -1.719642960E-01 -1.733684400E-01 -1.745001800E-01 -1.755165210E-01 -1.765520900E-01 -1.777300710E-01 -1.791659020E-01 -1.809602410E-01 -1.796898170E-01 -1.530479770E-01 -1.245391250E-01 -9.725928600E-02 -7.404523600E-02 -5.614020600E-02 -4.303798300E-02 -3.340684100E-02 -2.604563400E-02 -2.020702700E-02
1.649996187E+01 5.486397700E-02 5.746184700E-02 5.926832000E-02 6.037421600E-02 6.083998300E-02 6.070007700E-02 5.998159400E-02 5.873037500E-02 5.704004300E-02 5.506969600E-02 5.303361500E-02 5.115648100E-02 4.961258500E-02 4.848560500E-02 4.776963200E-02 4.740283400E-02 4.730749600E-02 4.741619000E-02 4.767901600E-02
1.674996808E+01 6.423611300E-02 6.914494900E-02 7.260244600E-02 7.467237300E-02 7.544375800E-02 7.501081600E-02 7.349746300E-02 7.110258400E-02 6.812633500E-02 6.494661400E-02 6.194253200E-02 5.940337800E-02 5.747523700E-02 5.616902700E-02 5.541020800E-02 5.509375500E-02 5.512035400E-02 5.536440300E-02 5.581180200E-02
1.624993176E+01 3.537605400E-02 3.619397500E-02 3.679103200E-02 3.722270500E-02 3.752651600E-02 3.772734800E-02 3.784102600E-02 3.787519800E-02 3.783054300E-02 3.770384600E-02 3.749568400E-02 3.722183700E-02 3.692167300E-02 3.665232900E-02 3.646710300E-02 3.639377600E-02 3.642999900E-02 3.655574800E-02 3.674815700E-02
1.574996808E+01 -7.708211900E-02 -7.836413600E-02 -7.864951200E-02 -7.792157300E-02 -7.608513900E-02 -7.296727600E-02 -6.833989300E-02 -6.198076500E-02 -5.378823100E-02 -4.394305000E-02 -3.304974900E-02 -2.211739900E-02 -1.226676500E-02 -4.276155000E-03 1.692937000E-03 5.978240000E-03 9.079900000E-03 1.140718300E-02 1.321239100E-02
1.524993176E+01 -6.047901500E-02 -6.073024900E-02 -6.124490900E-02 -6.212289800E-02 -6.349452800E-02 -6.553672900E-02 -6.848381300E-02 -7.262682000E-02 -7.828895100E-02 -8.575772700E-02 -9.515593000E-02 -1.062605330E-01 -1.183483280E-01 -1.302301420E-01 -1.405872510E-01 -1.485011170E-01 -1.338074940E-01 -1.171874160E-01 -1.032669850E-01
