N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 -1.250157560E-01 -2.518089600E-02 1.108845400E-02 2.286702800E-02 2.964142700E-02 3.866814100E-02 4.767768100E-02 5.212526900E-02 5.021048800E-02
1.016672606E+01 -1.247788410E-01 -2.533803300E-02 1.095879400E-02 2.278945000E-02 2.996236000E-02 3.946727600E-02 4.895049400E-02 5.375568600E-02 5.194100000E-02
1.033324570E+01 -1.238641230E-01 -2.519081300E-02 1.083749400E-02 2.280278400E-02 3.023656300E-02 4.018350200E-02 5.011395300E-02 5.516824800E-02 5.323719200E-02
1.049996187E+01 -1.221452380E-01 -2.470370400E-02 1.086258000E-02 2.276216400E-02 3.045292800E-02 4.076674600E-02 5.110471500E-02 5.635952300E-02 5.421117800E-02
1.066670514E+01 -1.194164350E-01 -2.381580300E-02 1.105394200E-02 2.280020900E-02 3.062530200E-02 4.117308000E-02 5.183279400E-02 5.726313200E-02 5.492550300E-02
1.083333839E+01 -1.153894140E-01 -2.243951700E-02 1.140798300E-02 2.286606500E-02 3.071010500E-02 4.137533500E-02 5.222061700E-02 5.782729800E-02 5.540784600E-02
1.100000000E+01 -1.097089420E-01 -2.046837700E-02 1.199698600E-02 2.300793800E-02 3.072359300E-02 4.136477800E-02 5.223304300E-02 5.789576800E-02 5.568224100E-02
1.116672606E+01 -1.020073280E-01 -1.779979000E-02 1.283579500E-02 2.323230500E-02 3.067683500E-02 4.115077400E-02 5.189297300E-02 5.758937600E-02 5.580039800E-02
1.133324570E+01 -9.204570500E-02 -1.437926600E-02 1.393579200E-02 2.353949900E-02 3.058701800E-02 4.076330400E-02 5.128468100E-02 5.703309400E-02 5.585569900E-02
1.149996187E+01 -7.981694600E-02 -1.026336800E-02 1.525890700E-02 2.391886700E-02 3.046271100E-02 4.025748300E-02 5.054433300E-02 5.642763300E-02 5.597387300E-02
1.166670514E+01 -6.592142400E-02 -5.676795000E-03 1.674044200E-02 2.432655000E-02 3.031992000E-02 3.971446400E-02 4.983598600E-02 5.596417900E-02 5.627307000E-02
1.183333839E+01 -5.151094600E-02 -1.012652000E-03 1.822438300E-02 2.473504200E-02 3.016396200E-02 3.923187200E-02 4.931635900E-02 5.580035700E-02 5.696992400E-02
1.200000000E+01 -3.810501400E-02 3.280975000E-03 1.958616000E-02 2.508712900E-02 3.004146800E-02 3.890295400E-02 4.909863400E-02 5.602217000E-02 5.790488000E-02
1.216672606E+01 -2.698508600E-02 6.817077000E-03 2.070514000E-02 2.535535700E-02 2.997987200E-02 3.879160200E-02 4.922738200E-02 5.661279300E-02 5.915651400E-02
1.233324570E+01 -1.861255900E-02 9.472127000E-03 2.152189700E-02 2.557240200E-02 2.998395600E-02 3.891437600E-02 4.967374700E-02 5.751119200E-02 6.065181900E-02
1.249996187E+01 -1.275085400E-02 1.130677000E-02 2.203776000E-02 2.567134900E-02 3.006807300E-02 3.923860600E-02 5.035380200E-02 5.860034000E-02 6.221076500E-02
1.266670514E+01 -8.759141000E-03 1.246819400E-02 2.229102600E-02 2.569875800E-02 3.023081200E-02 3.969875000E-02 5.116220400E-02 5.975707400E-02 6.369780300E-02
1.283333839E+01 -6.066779000E-03 1.313127600E-02 2.233324500E-02 2.566647800E-02 3.041638500E-02 4.022222200E-02 5.200336800E-02 6.085414200E-02 6.504917200E-02
1.300000000E+01 -4.305394000E-03 1.340735300E-02 2.221408200E-02 2.558308600E-02 3.060588900E-02 4.074905100E-02 5.279924800E-02 6.186404100E-02 6.626595600E-02
