T Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.000000000E+01 1.195977785E+00 1.198195116E+00 -2.217331000E-03 1.194603121E+00 1.194334773E+00 2.683480000E-04 1.374664000E-03 3.860343000E-03
290 1.016672606E+01 1.196041602E+00 1.198207851E+00 -2.166249000E-03 1.195088827E+00 1.195462954E+00 -3.741270000E-04 9.527750000E-04 2.744897000E-03
290 1.033324570E+01 1.196134638E+00 1.198226487E+00 -2.091849000E-03 1.195476991E+00 1.196297257E+00 -8.202660000E-04 6.576470000E-04 1.929230000E-03
290 1.049996187E+01 1.196269887E+00 1.198253780E+00 -1.983893000E-03 1.195817079E+00 1.196909161E+00 -1.092082000E-03 4.528080000E-04 1.344619000E-03
290 1.066670514E+01 1.196465668E+00 1.198293763E+00 -1.828095000E-03 1.196154241E+00 1.197361947E+00 -1.207706000E-03 3.114270000E-04 9.318160000E-04
290 1.083333839E+01 1.196747335E+00 1.198352289E+00 -1.604954000E-03 1.196533089E+00 1.197708833E+00 -1.175744000E-03 2.142460000E-04 6.434560000E-04
290 1.100000000E+01 1.197148966E+00 1.198437879E+00 -1.288913000E-03 1.197001329E+00 1.197994315E+00 -9.929860000E-04 1.476370000E-04 4.435640000E-04
290 1.116672606E+01 1.197714508E+00 1.198562851E+00 -8.483430000E-04 1.197612432E+00 1.198257107E+00 -6.446750000E-04 1.020760000E-04 3.057440000E-04
290 1.133324570E+01 1.198497088E+00 1.198744892E+00 -2.478040000E-04 1.198426122E+00 1.198533820E+00 -1.076980000E-04 7.096600000E-05 2.110720000E-04
290 1.149996187E+01 1.199554798E+00 1.199009142E+00 5.456560000E-04 1.199505047E+00 1.198862936E+00 6.421110000E-04 4.975100000E-05 1.462060000E-04
290 1.166670514E+01 1.200941389E+00 1.199399696E+00 1.541693000E-03 1.200906084E+00 1.199297288E+00 1.608796000E-03 3.530500000E-05 1.024080000E-04
290 1.183333839E+01 1.202692592E+00 1.199967239E+00 2.725353000E-03 1.202667119E+00 1.199894735E+00 2.772384000E-03 2.547300000E-05 7.250400000E-05
290 1.200000000E+01 1.204814079E+00 1.200742015E+00 4.072064000E-03 1.204795293E+00 1.200690563E+00 4.104730000E-03 1.878600000E-05 5.145200000E-05
290 1.216672606E+01 1.207281633E+00 1.201823543E+00 5.458090000E-03 1.207267411E+00 1.201786491E+00 5.480920000E-03 1.422200000E-05 3.705200000E-05
290 1.233324570E+01 1.210059524E+00 1.203309315E+00 6.750209000E-03 1.210048437E+00 1.203282104E+00 6.766333000E-03 1.108700000E-05 2.721100000E-05
290 1.249996187E+01 1.213124938E+00 1.205298265E+00 7.826673000E-03 1.213116041E+00 1.205277804E+00 7.838237000E-03 8.897000000E-06 2.046100000E-05
290 1.266670514E+01 1.216474277E+00 1.207882277E+00 8.592000000E-03 1.216466946E+00 1.207866472E+00 8.600474000E-03 7.331000000E-06 1.580500000E-05
290 1.283333839E+01 1.220103875E+00 1.211110377E+00 8.993498000E-03 1.220097714E+00 1.211097836E+00 8.999878000E-03 6.161000000E-06 1.254100000E-05
290 1.300000000E+01 1.223986476E+00 1.214975415E+00 9.011061000E-03 1.223981225E+00 1.214965221E+00 9.016004000E-03 5.251000000E-06 1.019400000E-05
295 1.000000000E+01 1.182920164E+00 1.198007261E+00 -1.508709700E-02 1.181798095E+00 1.194511757E+00 -1.271366200E-02 1.122069000E-03 3.495504000E-03
295 1.016672606E+01 1.183038731E+00 1.198018668E+00 -1.497993700E-02 1.182265219E+00 1.195538859E+00 -1.327364000E-02 7.735120000E-04 2.479809000E-03
295 1.033324570E+01 1.183211450E+00 1.198035371E+00 -1.482392100E-02 1.182679592E+00 1.196295167E+00 -1.361557500E-02 5.318580000E-04 1.740204000E-03
295 1.049996187E+01 1.183462186E+00 1.198059840E+00 -1.459765400E-02 1.183097020E+00 1.196848285E+00 -1.375126500E-02 3.651660000E-04 1.211555000E-03
295 1.066670514E+01 1.183824391E+00 1.198095677E+00 -1.427128600E-02 1.183573755E+00 1.197256741E+00 -1.368298600E-02 2.506360000E-04 8.389360000E-04
295 1.083333839E+01 1.184343828E+00 1.198148122E+00 -1.380429400E-02 1.184171674E+00 1.197569168E+00 -1.339749400E-02 1.721540000E-04 5.789540000E-04
295 1.100000000E+01 1.185081013E+00 1.198224783E+00 -1.314377000E-02 1.184962526E+00 1.197825906E+00 -1.286338000E-02 1.184870000E-04 3.988770000E-04
295 1.116672606E+01 1.186111765E+00 1.198336648E+00 -1.222488300E-02 1.186029913E+00 1.198061859E+00 -1.203194600E-02 8.185200000E-05 2.747890000E-04
295 1.133324570E+01 1.187523171E+00 1.198499439E+00 -1.097626800E-02 1.187466295E+00 1.198309857E+00 -1.084356200E-02 5.687600000E-05 1.895820000E-04
295 1.149996187E+01 1.189401049E+00 1.198735437E+00 -9.334388000E-03 1.189361157E+00 1.198604220E+00 -9.243063000E-03 3.989200000E-05 1.312170000E-04
295 1.166670514E+01 1.191805649E+00 1.199075707E+00 -7.270058000E-03 1.191777287E+00 1.198984407E+00 -7.207120000E-03 2.836200000E-05 9.130000000E-05
295 1.183333839E+01 1.194738339E+00 1.199562613E+00 -4.824274000E-03 1.194717789E+00 1.199498575E+00 -4.780786000E-03 2.055000000E-05 6.403800000E-05
295 1.200000000E+01 1.198114853E+00 1.200266624E+00 -2.151771000E-03 1.198099598E+00 1.200220721E+00 -2.121123000E-03 1.525500000E-05 4.590300000E-05
295 1.216672606E+01 1.201773030E+00 1.201224480E+00 5.485500000E-04 1.201761372E+00 1.201191485E+00 5.698870000E-04 1.165800000E-05 3.299500000E-05
295 1.233324570E+01 1.205531727E+00 1.202536577E+00 2.995150000E-03 1.205522550E+00 1.202512397E+00 3.010153000E-03 9.177000000E-06 2.418000000E-05
295 1.249996187E+01 1.209272060E+00 1.204291632E+00 4.980428000E-03 1.209264632E+00 1.204273479E+00 4.991153000E-03 7.428000000E-06 1.815300000E-05
295 1.266670514E+01 1.212975880E+00 1.206576426E+00 6.399454000E-03 1.212969715E+00 1.206562401E+00 6.407314000E-03 6.165000000E-06 1.402500000E-05
295 1.283333839E+01 1.216691112E+00 1.209438206E+00 7.252906000E-03 1.216685898E+00 1.209427074E+00 7.258824000E-03 5.214000000E-06 1.113200000E-05
295 1.300000000E+01 1.220466062E+00 1.212888048E+00 7.578014000E-03 1.220461600E+00 1.212878963E+00 7.582637000E-03 4.462000000E-06 9.085000000E-06
300 1.000000000E+01 1.154234118E+00 1.197473710E+00 -4.323959200E-02 1.153529260E+00 1.194263087E+00 -4.073382700E-02 7.048580000E-04 3.210623000E-03
300 1.016672606E+01 1.154466608E+00 1.197485346E+00 -4.301873800E-02 1.153986367E+00 1.195216396E+00 -4.123002900E-02 4.802410000E-04 2.268950000E-03
300 1.033324570E+01 1.154805234E+00 1.197502385E+00 -4.269715100E-02 1.154477682E+00 1.195914445E+00 -4.143676300E-02 3.275520000E-04 1.587940000E-03
