T Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.000000000E+01 1.227006797E+00 1.205151623E+00 2.185517400E-02 1.222096082E+00 1.198534586E+00 2.356149600E-02 4.910715000E-03 6.617037000E-03
290 1.016672606E+01 1.227038823E+00 1.205176362E+00 2.186246100E-02 1.223508453E+00 1.200343607E+00 2.316484600E-02 3.530370000E-03 4.832755000E-03
290 1.033324570E+01 1.227085631E+00 1.205212545E+00 2.187308600E-02 1.224580953E+00 1.201742655E+00 2.283829800E-02 2.504678000E-03 3.469890000E-03
290 1.049996187E+01 1.227154011E+00 1.205265485E+00 2.188852600E-02 1.225394317E+00 1.202806585E+00 2.258773200E-02 1.759694000E-03 2.458900000E-03
290 1.066670514E+01 1.227253767E+00 1.205342917E+00 2.191085000E-02 1.226025569E+00 1.203616665E+00 2.240890400E-02 1.228198000E-03 1.726252000E-03
290 1.083333839E+01 1.227398921E+00 1.205456027E+00 2.194289400E-02 1.226544849E+00 1.204251363E+00 2.229348600E-02 8.540720000E-04 1.204664000E-03
290 1.100000000E+01 1.227609354E+00 1.205620919E+00 2.198843500E-02 1.227016063E+00 1.204782769E+00 2.223329400E-02 5.932910000E-04 8.381500000E-04
290 1.116672606E+01 1.227912805E+00 1.205860592E+00 2.205221300E-02 1.227500023E+00 1.205277579E+00 2.222244400E-02 4.127820000E-04 5.830130000E-04
290 1.133324570E+01 1.228347136E+00 1.206222265E+00 2.212487100E-02 1.228058687E+00 1.205814047E+00 2.224464000E-02 2.884490000E-04 4.082180000E-04
290 1.149996187E+01 1.228962498E+00 1.206721529E+00 2.224096900E-02 1.228759401E+00 1.206435425E+00 2.232397600E-02 2.030970000E-04 2.861040000E-04
290 1.166670514E+01 1.229822611E+00 1.207431397E+00 2.239121400E-02 1.229677976E+00 1.207229014E+00 2.244896200E-02 1.446350000E-04 2.023830000E-04
290 1.183333839E+01 1.231004014E+00 1.208429761E+00 2.257425300E-02 1.230899380E+00 1.208284747E+00 2.261463300E-02 1.046340000E-04 1.450140000E-04
290 1.200000000E+01 1.232591800E+00 1.209810519E+00 2.278128100E-02 1.232514542E+00 1.209704800E+00 2.280974200E-02 7.725800000E-05 1.057190000E-04
290 1.216672606E+01 1.234670513E+00 1.211677854E+00 2.299265900E-02 1.234612048E+00 1.211599091E+00 2.301295700E-02 5.846500000E-05 7.876300000E-05
