T Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.000000000E+01 1.263775981E+00 1.216181387E+00 4.759459400E-02 1.242078800E+00 1.206612494E+00 3.546630600E-02 2.169718100E-02 9.568893000E-03
290 1.016672606E+01 1.263828743E+00 1.216274350E+00 4.755439300E-02 1.246351005E+00 1.209139752E+00 3.721125300E-02 1.747773800E-02 7.134598000E-03
290 1.033324570E+01 1.263905827E+00 1.216409677E+00 4.749615000E-02 1.250189785E+00 1.211175357E+00 3.901442800E-02 1.371604200E-02 5.234320000E-03
290 1.049996187E+01 1.264018410E+00 1.216606201E+00 4.741220900E-02 1.253531132E+00 1.212817650E+00 4.071348200E-02 1.048727800E-02 3.788551000E-03
290 1.066670514E+01 1.264182612E+00 1.216890396E+00 4.729221600E-02 1.256349417E+00 1.214174599E+00 4.217481800E-02 7.833195000E-03 2.715797000E-03
290 1.083333839E+01 1.264421495E+00 1.217298825E+00 4.712267000E-02 1.258680912E+00 1.215361884E+00 4.331902800E-02 5.740583000E-03 1.936941000E-03
290 1.100000000E+01 1.264767692E+00 1.217880612E+00 4.688708000E-02 1.260618276E+00 1.216499338E+00 4.411893800E-02 4.149416000E-03 1.381274000E-03
290 1.116672606E+01 1.265266607E+00 1.218699273E+00 4.656733400E-02 1.262292107E+00 1.217709182E+00 4.458292500E-02 2.974500000E-03 9.900910000E-04
290 1.133324570E+01 1.265979855E+00 1.219832579E+00 4.614727600E-02 1.263853670E+00 1.219115223E+00 4.473844700E-02 2.126185000E-03 7.173560000E-04
290 1.149996187E+01 1.266988107E+00 1.221368622E+00 4.561948500E-02 1.265464526E+00 1.220840208E+00 4.462431800E-02 1.523581000E-03 5.284140000E-04
290 1.166670514E+01 1.268391485E+00 1.223396520E+00 4.499496500E-02 1.267291282E+00 1.222998637E+00 4.429264500E-02 1.100203000E-03 3.978830000E-04
290 1.183333839E+01 1.270304721E+00 1.225991547E+00 4.431317400E-02 1.269500136E+00 1.225684070E+00 4.381606600E-02 8.045850000E-04 3.074770000E-04
290 1.200000000E+01 1.272843840E+00 1.229197720E+00 4.364612000E-02 1.272245399E+00 1.228953527E+00 4.329187200E-02 5.984410000E-04 2.441930000E-04
290 1.216672606E+01 1.276102903E+00 1.233014421E+00 4.308848200E-02 1.275648877E+00 1.232815546E+00 4.283333100E-02 4.540260000E-04 1.988750000E-04
290 1.233324570E+01 1.280124831E+00 1.237395496E+00 4.272933500E-02 1.279773193E+00 1.237230259E+00 4.254293400E-02 3.516380000E-04 1.652370000E-04
290 1.249996187E+01 1.284878154E+00 1.242267684E+00 4.261047000E-02 1.284600625E+00 1.242128446E+00 4.247217900E-02 2.775290000E-04 1.392380000E-04
290 1.266670514E+01 1.290255297E+00 1.247541230E+00 4.271406700E-02 1.290032938E+00 1.247423208E+00 4.260973000E-02 2.223590000E-04 1.180220000E-04
290 1.283333839E+01 1.296099229E+00 1.253149457E+00 4.294977200E-02 1.295919265E+00 1.253049206E+00 4.287005900E-02 1.799640000E-04 1.002510000E-04
290 1.300000000E+01 1.302246181E+00 1.259038748E+00 4.320743300E-02 1.302099763E+00 1.258953717E+00 4.314604600E-02 1.464180000E-04 8.503100000E-05
295 1.000000000E+01 1.264468119E+00 1.219078691E+00 4.538942800E-02 1.244771736E+00 1.209218786E+00 3.555295000E-02 1.969638300E-02 9.859905000E-03
295 1.016672606E+01 1.264515113E+00 1.219160581E+00 4.535453200E-02 1.248821731E+00 1.211880593E+00 3.694113800E-02 1.569338200E-02 7.279988000E-03
295 1.033324570E+01 1.264583815E+00 1.219279831E+00 4.530398400E-02 1.252358746E+00 1.213978159E+00 3.838058700E-02 1.222506900E-02 5.301672000E-03
295 1.049996187E+01 1.264684187E+00 1.219453029E+00 4.523115800E-02 1.255382197E+00 1.215638288E+00 3.974390900E-02 9.301990000E-03 3.814741000E-03
295 1.066670514E+01 1.264830610E+00 1.219703518E+00 4.512709200E-02 1.257904629E+00 1.216983285E+00 4.092134400E-02 6.925981000E-03 2.720233000E-03
295 1.083333839E+01 1.265043677E+00 1.220063512E+00 4.498016500E-02 1.259978345E+00 1.218133805E+00 4.184454000E-02 5.065332000E-03 1.929707000E-03
295 1.100000000E+01 1.265352544E+00 1.220576301E+00 4.477624300E-02 1.261696119E+00 1.219208623E+00 4.248749600E-02 3.656425000E-03 1.367678000E-03
295 1.116672606E+01 1.265797841E+00 1.221297874E+00 4.449996700E-02 1.263179010E+00 1.220324839E+00 4.285417100E-02 2.618831000E-03 9.730350000E-04
295 1.133324570E+01 1.266434826E+00 1.222296840E+00 4.413798600E-02 1.264563826E+00 1.221598304E+00 4.296552200E-02 1.871000000E-03 6.985360000E-04
295 1.149996187E+01 1.267336117E+00 1.223651149E+00 4.368496800E-02 1.265995612E+00 1.223142225E+00 4.285338700E-02 1.340505000E-03 5.089240000E-04
295 1.166670514E+01 1.268592451E+00 1.225440387E+00 4.315206400E-02 1.267624178E+00 1.225061883E+00 4.256229500E-02 9.682730000E-04 3.785040000E-04
295 1.183333839E+01 1.270309102E+00 1.227733654E+00 4.257544800E-02 1.269600316E+00 1.227444795E+00 4.215552100E-02 7.087860000E-04 2.888590000E-04
295 1.200000000E+01 1.272595091E+00 1.230575514E+00 4.201957700E-02 1.272066860E+00 1.230348635E+00 4.171822500E-02 5.282310000E-04 2.268790000E-04
295 1.216672606E+01 1.275543699E+00 1.233974912E+00 4.156878700E-02 1.275141572E+00 1.233791609E+00 4.134996300E-02 4.021270000E-04 1.833030000E-04
295 1.233324570E+01 1.279206936E+00 1.237906749E+00 4.130018700E-02 1.278893885E+00 1.237754782E+00 4.113910300E-02 3.130510000E-04 1.519670000E-04
295 1.249996187E+01 1.283573389E+00 1.242306470E+00 4.126691900E-02 1.283324572E+00 1.242178532E+00 4.114604000E-02 2.488170000E-04 1.279380000E-04
295 1.266670514E+01 1.288563008E+00 1.247114070E+00 4.144893800E-02 1.288361909E+00 1.247005220E+00 4.135668900E-02 2.010990000E-04 1.088500000E-04
295 1.283333839E+01 1.294046766E+00 1.252273681E+00 4.177308500E-02 1.293882378E+00 1.252180644E+00 4.170173400E-02 1.643880000E-04 9.303700000E-05
295 1.300000000E+01 1.299882973E+00 1.257742141E+00 4.214083200E-02 1.299747776E+00 1.257662581E+00 4.208519500E-02 1.351970000E-04 7.956000000E-05
300 1.000000000E+01 1.266081878E+00 1.222292302E+00 4.378957600E-02 1.247633190E+00 1.211733175E+00 3.590001500E-02 1.844868800E-02 1.055912700E-02
300 1.016672606E+01 1.266124249E+00 1.222366949E+00 4.375730000E-02 1.251662219E+00 1.214656445E+00 3.700577400E-02 1.446203000E-02 7.710504000E-03
300 1.033324570E+01 1.266186209E+00 1.222475664E+00 4.371054500E-02 1.255054613E+00 1.216909555E+00 3.814505800E-02 1.113159600E-02 5.566109000E-03
300 1.049996187E+01 1.266276739E+00 1.222633563E+00 4.364317600E-02 1.257879286E+00 1.218657114E+00 3.922217200E-02 8.397453000E-03 3.976449000E-03
300 1.066670514E+01 1.266408796E+00 1.222861871E+00 4.354692500E-02 1.260194430E+00 1.220044189E+00 4.015024100E-02 6.214366000E-03 2.817682000E-03
300 1.083333839E+01 1.266600918E+00 1.223189868E+00 4.341105000E-02 1.262075997E+00 1.221203499E+00 4.087249800E-02 4.524921000E-03 1.986369000E-03
300 1.100000000E+01 1.266879343E+00 1.223656797E+00 4.322254600E-02 1.263623722E+00 1.222258718E+00 4.136500400E-02 3.255621000E-03 1.398079000E-03
300 1.116672606E+01 1.267280579E+00 1.224313274E+00 4.296730500E-02 1.264954884E+00 1.223326904E+00 4.162798000E-02 2.325695000E-03 9.863700000E-04
300 1.133324570E+01 1.267854249E+00 1.225220992E+00 4.263325700E-02 1.266196374E+00 1.224520216E+00 4.167615800E-02 1.657875000E-03 7.007760000E-04
300 1.149996187E+01 1.268665500E+00 1.226449536E+00 4.221596400E-02 1.267480094E+00 1.225945496E+00 4.153459800E-02 1.185406000E-03 5.040400000E-04
300 1.166670514E+01 1.269795779E+00 1.228078231E+00 4.171754800E-02 1.268941108E+00 1.227706557E+00 4.123455100E-02 8.546710000E-04 3.716740000E-04
300 1.183333839E+01 1.271339923E+00 1.230148721E+00 4.119120200E-02 1.270715232E+00 1.229869946E+00 4.084528600E-02 6.246910000E-04 2.787750000E-04
300 1.200000000E+01 1.273397318E+00 1.232709165E+00 4.068815300E-02 1.272932124E+00 1.232494000E+00 4.043812400E-02 4.651940000E-04 2.151650000E-04
300 1.216672606E+01 1.276055782E+00 1.235769126E+00 4.028665600E-02 1.275701471E+00 1.235597901E+00 4.010357000E-02 3.543110000E-04 1.712250000E-04
300 1.233324570E+01 1.279370179E+00 1.239309902E+00 4.006027700E-02 1.279093715E+00 1.239169423E+00 3.992429200E-02 2.764640000E-04 1.404790000E-04
300 1.249996187E+01 1.283342884E+00 1.243282831E+00 4.006005300E-02 1.283122160E+00 1.243165301E+00 3.995685900E-02 2.207240000E-04 1.175300000E-04
300 1.266670514E+01 1.287917186E+00 1.247656231E+00 4.026095500E-02 1.287737643E+00 1.247556324E+00 4.018131900E-02 1.795430000E-04 9.990700000E-05
300 1.283333839E+01 1.292991105E+00 1.252371717E+00 4.061938800E-02 1.292843089E+00 1.252286065E+00 4.055702400E-02 1.480160000E-04 8.565200000E-05
300 1.300000000E+01 1.298447283E+00 1.257406915E+00 4.104036800E-02 1.298324358E+00 1.257333220E+00 4.099113800E-02 1.229250000E-04 7.369500000E-05
305 1.000000000E+01 1.268438523E+00 1.225156615E+00 4.328190800E-02 1.250420017E+00 1.213618414E+00 3.680160300E-02 1.801850600E-02 1.153820100E-02
305 1.016672606E+01 1.268477864E+00 1.225229496E+00 4.324836800E-02 1.254636830E+00 1.216910272E+00 3.772655800E-02 1.384103400E-02 8.319224000E-03
305 1.033324570E+01 1.268535388E+00 1.225335622E+00 4.319976600E-02 1.258050983E+00 1.219394188E+00 3.865679500E-02 1.048440500E-02 5.941434000E-03
305 1.049996187E+01 1.268619416E+00 1.225489682E+00 4.312973400E-02 1.260806043E+00 1.221283267E+00 3.952277600E-02 7.813373000E-03 4.206415000E-03
305 1.066670514E+01 1.268741924E+00 1.225712239E+00 4.302968500E-02 1.263012461E+00 1.222755060E+00 4.025740100E-02 5.729463000E-03 2.957179000E-03
305 1.083333839E+01 1.268920020E+00 1.226031530E+00 4.288849000E-02 1.264776991E+00 1.223962408E+00 4.081458300E-02 4.143029000E-03 2.069122000E-03
305 1.100000000E+01 1.269177827E+00 1.226485177E+00 4.269265000E-02 1.266213196E+00 1.225040318E+00 4.117287800E-02 2.964631000E-03 1.444859000E-03
305 1.116672606E+01 1.269548772E+00 1.227138224E+00 4.241054800E-02 1.267440694E+00 1.226106851E+00 4.133384300E-02 2.108078000E-03 1.031373000E-03
305 1.133324570E+01 1.270078017E+00 1.228012770E+00 4.206524700E-02 1.268581674E+00 1.227288494E+00 4.129318000E-02 1.496343000E-03 7.242760000E-04
305 1.149996187E+01 1.270824423E+00 1.229188725E+00 4.163569800E-02 1.269759091E+00 1.228676373E+00 4.108271800E-02 1.065332000E-03 5.123520000E-04
305 1.166670514E+01 1.271860914E+00 1.230734469E+00 4.112644500E-02 1.271096279E+00 1.230361752E+00 4.073452700E-02 7.646350000E-04 3.727170000E-04
305 1.183333839E+01 1.273271707E+00 1.232679471E+00 4.059223600E-02 1.272715436E+00 1.232407093E+00 4.030834300E-02 5.562710000E-04 2.723780000E-04
305 1.200000000E+01 1.275144591E+00 1.235059187E+00 4.008540400E-02 1.274732204E+00 1.234854643E+00 3.987756100E-02 4.123870000E-04 2.045440000E-04
305 1.216672606E+01 1.277557692E+00 1.237893453E+00 3.966423900E-02 1.277244736E+00 1.237733801E+00 3.951093500E-02 3.129560000E-04 1.596520000E-04
305 1.233324570E+01 1.280562357E+00 1.241125849E+00 3.943650800E-02 1.280318624E+00 1.240997592E+00 3.932103200E-02 2.437330000E-04 1.282570000E-04
305 1.249996187E+01 1.284167485E+00 1.244752368E+00 3.941511700E-02 1.283972787E+00 1.244646280E+00 3.932650700E-02 1.946980000E-04 1.060880000E-04
305 1.266670514E+01 1.288333517E+00 1.248725625E+00 3.960789200E-02 1.288174585E+00 1.248635860E+00 3.953872500E-02 1.589320000E-04 8.976500000E-05
305 1.283333839E+01 1.292982497E+00 1.253009657E+00 3.997284000E-02 1.292850707E+00 1.252932805E+00 3.991790200E-02 1.317900000E-04 7.685200000E-05
305 1.300000000E+01 1.298021414E+00 1.257602589E+00 4.041882500E-02 1.297911098E+00 1.257536268E+00 4.037483000E-02 1.103160000E-04 6.632100000E-05
310 1.000000000E+01 1.271053282E+00 1.228443456E+00 4.260982600E-02 1.252611251E+00 1.215231620E+00 3.737963100E-02 1.844203100E-02 1.321183600E-02
310 1.016672606E+01 1.271091716E+00 1.228515116E+00 4.257660000E-02 1.257226774E+00 1.219068642E+00 3.815813200E-02 1.386494200E-02 9.446474000E-03
