fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
US01 9:39:56 300.6 38.57 1.000E+000 5.800E-001 5.558E-007 1.713E+003 2.813E+000 8.728E-009 1.589E-005 1.923E-002 1.588E-005 7.774E-008 2.544E-001 9.700E-003 7.931E-006 3.705E-003 
US010 9:47:46 300.2 38.62 1.000E+000 5.800E-001 6.384E-007 1.829E+003 2.820E+000 8.262E-009 1.551E-005 1.951E-002 1.550E-005 7.702E-008 2.548E-001 9.800E-003 7.780E-006 2.694E-002 
US02 10:03:24 304.2 38.11 1.000E+000 5.800E-001 6.899E-007 1.737E+003 2.750E+000 1.063E-008 1.544E-005 1.829E-002 1.543E-005 7.189E-008 2.546E-001 9.200E-003 7.730E-006 2.824E-003 
US020 10:11:46 304.1 38.13 1.000E+000 5.800E-001 6.698E-007 1.650E+003 2.752E+000 1.072E-008 1.728E-005 1.981E-002 1.727E-005 8.717E-008 2.548E-001 1.000E-002 8.630E-006 1.383E-001 
US03 10:22:34 308.1 37.63 1.000E+000 5.800E-001 7.207E-007 1.670E+003 2.684E+000 1.316E-008 1.533E-005 1.712E-002 1.532E-005 6.676E-008 2.545E-001 8.600E-003 7.673E-006 3.104E-003 
US030 10:32:06 307.9 37.66 1.000E+000 5.800E-001 7.169E-007 1.575E+003 2.687E+000 1.324E-008 1.565E-005 1.693E-002 1.564E-005 6.732E-008 2.542E-001 8.500E-003 7.828E-006 2.522E-003 
US04 10:43:40 311.6 37.21 1.000E+000 5.800E-001 7.645E-007 1.548E+003 2.626E+000 1.617E-008 1.506E-005 1.565E-002 1.505E-005 5.986E-008 2.542E-001 7.900E-003 7.482E-006 2.403E-003 
US040 10:48:40 311.4 37.23 1.000E+000 5.800E-001 7.787E-007 1.573E+003 2.629E+000 1.588E-008 1.546E-005 1.620E-002 1.545E-005 6.368E-008 2.544E-001 8.200E-003 7.670E-006 2.442E-003 
US05 11:03:10 315.4 36.76 1.000E+000 5.800E-001 7.712E-007 1.524E+003 2.564E+000 1.895E-008 1.496E-005 1.469E-002 1.495E-005 5.583E-008 2.543E-001 7.400E-003 7.443E-006 3.506E-003 
US050 11:07:46 315.2 36.78 1.000E+000 5.800E-001 6.892E-007 1.464E+003 2.567E+000 1.914E-008 1.544E-005 1.489E-002 1.543E-005 5.837E-008 2.542E-001 7.500E-003 7.679E-006 3.629E-003 
US06 11:22:24 319.2 36.32 1.000E+000 5.800E-001 7.849E-007 1.442E+003 2.504E+000 2.306E-008 1.504E-005 1.380E-002 1.503E-005 5.271E-008 2.541E-001 7.000E-003 7.420E-006 3.574E-003 
US060 11:31:06 318.6 36.39 1.000E+000 5.800E-001 7.667E-007 1.418E+003 2.513E+000 2.254E-008 1.319E-005 1.212E-002 1.318E-005 4.050E-008 2.535E-001 6.100E-003 6.531E-006 3.544E-003 
US07 11:42:12 322.3 35.97 1.000E+000 5.800E-001 7.031E-007 1.310E+003 2.455E+000 2.702E-008 1.577E-005 1.324E-002 1.576E-005 5.299E-008 2.540E-001 6.700E-003 7.791E-006 2.810E-003 
US070 11:49:10 322.2 35.98 1.000E+000 5.800E-001 8.012E-007 1.324E+003 2.457E+000 2.683E-008 1.598E-005 1.351E-002 1.597E-005 5.485E-008 2.541E-001 6.800E-003 7.947E-006 3.286E-003 
US08 12:01:46 327.3 35.42 1.000E+000 5.800E-001 7.406E-007 1.143E+003 2.380E+000 3.339E-008 1.590E-005 1.161E-002 1.589E-005 4.679E-008 2.535E-001 5.800E-003 7.930E-006 3.810E-003 
