N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.236496014E+00 1.230601133E+00 1.224762997E+00 1.219298022E+00
1.016672606E+01 1.241086522E+00 1.235159753E+00 1.229329102E+00 1.223899146E+00
1.033324570E+01 1.244451759E+00 1.238530944E+00 1.232756126E+00 1.227420205E+00
1.049996187E+01 1.246949185E+00 1.241086532E+00 1.235430041E+00 1.230261303E+00
1.066670514E+01 1.248864581E+00 1.243129005E+00 1.237670309E+00 1.232758561E+00
1.083333839E+01 1.250429246E+00 1.244907899E+00 1.239744623E+00 1.235195555E+00
1.100000000E+01 1.251835742E+00 1.246634388E+00 1.241879898E+00 1.237808327E+00
1.116672606E+01 1.253249842E+00 1.248489609E+00 1.244263569E+00 1.240777045E+00
1.133324570E+01 1.254816618E+00 1.250623005E+00 1.247031543E+00 1.244203587E+00
1.149996187E+01 1.256657796E+00 1.253138856E+00 1.250245112E+00 1.248085748E+00
1.166670514E+01 1.258859226E+00 1.256074777E+00 1.253870668E+00 1.252312083E+00
1.183333839E+01 1.261452260E+00 1.259386686E+00 1.257785598E+00 1.256699834E+00
1.200000000E+01 1.264401641E+00 1.262960704E+00 1.261824188E+00 1.261067222E+00
1.216672606E+01 1.267616893E+00 1.266658503E+00 1.265843034E+00 1.265294960E+00
1.233324570E+01 1.270990914E+00 1.270371771E+00 1.269762865E+00 1.269340354E+00
1.249996187E+01 1.274443417E+00 1.274048944E+00 1.273566580E+00 1.273214833E+00
1.266670514E+01 1.277939038E+00 1.277685708E+00 1.277274888E+00 1.276958015E+00
1.283333839E+01 1.281476368E+00 1.281303187E+00 1.280926833E+00 1.280623172E+00
1.300000000E+01 1.285070010E+00 1.284934281E+00 1.284570341E+00 1.284269047E+00
