X Y Xfit Yfit
5.4587000E+0 9.2722800E+1 5.5068615E+0 9.1873186E+1
5.9378800E+0 1.0303700E+2 6.0758069E+0 1.0214489E+2
6.7499700E+0 1.1425700E+2 6.7499700E+0 1.1352807E+2
7.6357700E+0 1.2674400E+2 7.5418742E+0 1.2613462E+2
8.5882500E+0 1.4056400E+2 8.4628994E+0 1.4008715E+2
9.6345800E+0 1.5584400E+2 9.5222804E+0 1.5552082E+2
1.0815300E+1 1.7276400E+2 1.0726095E+1 1.7258575E+2
1.2140900E+1 1.9151100E+2 1.2076446E+1 1.9145015E+2
1.3571100E+1 2.1224900E+2 1.3571100E+1 2.1230424E+2
1.5108600E+1 2.3528500E+2 1.5203845E+1 2.3536465E+2
1.6766600E+1 2.6078300E+2 1.6965750E+1 2.6087925E+2
1.8548000E+1 2.8906700E+2 1.8847359E+1 2.8913187E+2
2.0426900E+1 3.2042300E+2 2.0841647E+1 3.2044670E+2
2.2510000E+1 3.5527700E+2 2.2947430E+1 3.5519215E+2
2.4636000E+1 3.9394700E+2 2.5172829E+1 3.9378420E+2
2.7114800E+1 4.3693300E+2 2.7538478E+1 4.3668940E+2
2.9877100E+1 4.8488400E+2 3.0080318E+1 4.8442807E+2
3.2634900E+1 5.3806300E+2 3.2852056E+1 5.3757790E+2
3.5927500E+1 5.9730600E+2 3.5927500E+1 5.9677838E+2
3.9540800E+1 6.6308400E+2 3.9403157E+1 6.6273655E+2
4.3910800E+1 7.3652100E+2 4.3401444E+1 7.3623333E+2
4.8822900E+1 8.1836500E+2 4.8074963E+1 8.1813190E+2
5.4613100E+1 9.0950100E+2 5.3612122E+1 9.0938591E+2
6.1216800E+1 1.0110500E+3 6.0244565E+1 1.0110500E+3
6.9283800E+1 1.1238900E+3 6.8256674E+1 1.1242900E+3
7.9123400E+1 1.2497500E+3 7.7997640E+1 1.2503946E+3
9.0889200E+1 1.3892600E+3 8.9896560E+1 1.3907868E+3
1.0617400E+2 1.5446700E+3 1.0448117E+2 1.5470363E+3
1.2319200E+2 1.7183000E+3 1.2240094E+2 1.7208715E+3
1.4443100E+2 1.9102500E+3 1.4445538E+2 1.9141905E+3
1.7096800E+2 2.1248500E+3 1.7162862E+2 2.1290714E+3
2.0500300E+2 2.3615900E+3 2.0513145E+2 2.3677795E+3
2.4645200E+2 2.6250600E+3 2.4645200E+2 2.6327706E+3
2.9634200E+2 2.9208000E+3 2.9741674E+2 2.9266888E+3
3.6026700E+2 3.2422900E+3 3.6026296E+2 3.2523542E+3
4.3637800E+2 3.6016900E+3 4.3772413E+2 3.6127387E+3
5.2433300E+2 4.0028400E+3 5.3312894E+2 4.0109231E+3
6.4234300E+2 4.4417200E+3 6.5051387E+2 4.4500297E+3
7.8230600E+2 4.9209800E+3 7.9474796E+2 4.9331211E+3
9.5800500E+2 5.4511000E+3 9.7166577E+2 5.4630572E+3
1.1629000E+3 6.0419200E+3 1.1882001E+3 6.0422934E+3
1.4258900E+3 6.6632300E+3 1.4525019E+3 6.6726122E+3
1.7425000E+3 7.3525100E+3 1.7740271E+3 7.3547735E+3
2.1364600E+3 8.1117000E+3 2.1635565E+3 8.0880685E+3
2.6032300E+3 8.8770400E+3 2.6331124E+3 8.8697876E+3
3.1970800E+3 9.7162200E+3 3.1957113E+3 9.6945985E+3
3.8238700E+3 1.0599300E+4 3.8648966E+3 1.0553888E+4
4.6163000E+3 1.1498300E+4 4.6539839E+3 1.1435124E+4
5.5333500E+3 1.2347200E+4 5.5749789E+3 1.2321365E+4
6.6822200E+3 1.3254500E+4 6.6371568E+3 1.3191056E+4
7.8653000E+3 1.4090700E+4 7.8453960E+3 1.4018328E+4
9.2368600E+3 1.4799100E+4 9.1984095E+3 1.4773939E+4
1.0861800E+4 1.5561000E+4 1.0687199E+4 1.5427003E+4
1.2489600E+4 1.5984100E+4 1.2294089E+4 1.5947454E+4
1.4284000E+4 1.6309000E+4 1.3992741E+4 1.6309000E+4
1.6055300E+4 1.6520100E+4 1.5749349E+4 1.6492121E+4
1.8007600E+4 1.6380900E+4 1.7525053E+4 1.6486528E+4
1.9472900E+4 1.6076000E+4 1.9279311E+4 1.6292535E+4
2.1449900E+4 1.5758400E+4 2.0973471E+4 1.5921020E+4
2.3171400E+4 1.5025400E+4 2.2574113E+4 1.5391972E+4
2.4259400E+4 1.4444500E+4 2.4055372E+4 1.4731988E+4
2.5994300E+4 1.3348700E+4 2.5400098E+4 1.3971258E+4
2.6740200E+4 1.2843200E+4 2.6599772E+4 1.3140632E+4
2.7829000E+4 1.1555800E+4 2.7653512E+4 1.2269196E+4
2.8807900E+4 1.0890000E+4 2.8566492E+4 1.1382595E+4
2.9613700E+4 9.6316300E+3 2.9348211E+4 1.0502097E+4
