N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 2.610058800E-02 2.692294200E-02 2.746030600E-02 2.775835900E-02 2.784543700E-02 2.772932000E-02 2.739590300E-02 2.680886100E-02 2.591111300E-02 2.463080200E-02 2.289671900E-02 2.066925300E-02 1.798926700E-02 1.503349100E-02 1.213728900E-02 9.724418000E-03 8.119989000E-03 7.354075000E-03 7.160528000E-03
1.600000000E+01 -1.152930900E-02 -1.258217900E-02 -1.323340800E-02 -1.348941600E-02 -1.334106900E-02 -1.275386100E-02 -1.166386500E-02 -9.981852000E-03 -7.610961000E-03 -4.484811000E-03 -6.277250000E-04 3.779617000E-03 8.375161000E-03 1.268904000E-02 1.631647400E-02 1.908221800E-02 2.106440000E-02 2.247472500E-02 2.351872600E-02
1.700000000E+01 6.436660900E-02 7.222476600E-02 7.834323300E-02 8.259364500E-02 8.501487700E-02 8.571939700E-02 8.485790600E-02 8.264204600E-02 7.938597100E-02 7.551525200E-02 7.151136400E-02 6.781159100E-02 6.472187200E-02 6.238542600E-02 6.080840400E-02 5.991130400E-02 5.957754300E-02 5.970976000E-02 6.009002700E-02
1.549996187E+01 -1.564187970E-01 -1.580959800E-01 -1.593178190E-01 -1.602791990E-01 -1.611308200E-01 -1.619994770E-01 -1.630045600E-01 -1.642695550E-01 -1.659271700E-01 -1.681136810E-01 -1.709463770E-01 -1.744779600E-01 -1.786318160E-01 -1.601026700E-01 -1.273859000E-01 -9.977493100E-02 -7.867158100E-02 -6.325494700E-02 -5.184185300E-02
1.649996187E+01 5.022752600E-02 5.273581700E-02 5.459005100E-02 5.589737600E-02 5.673235000E-02 5.713549200E-02 5.712259200E-02 5.669705900E-02 5.586529500E-02 5.465668400E-02 5.314457600E-02 5.145821700E-02 4.977048400E-02 4.825878400E-02 4.705657900E-02 4.622296400E-02 4.574479700E-02 4.556361500E-02 4.560841400E-02
1.674996808E+01 6.184700400E-02 6.692725700E-02 7.076227600E-02 7.344249600E-02 7.507126500E-02 7.572043400E-02 7.543050200E-02 7.424086400E-02 7.223627200E-02 6.958880700E-02 6.657083000E-02 6.352002600E-02 6.076074300E-02 5.852282300E-02 5.690210200E-02 5.587666400E-02 5.535586700E-02 5.522936000E-02 5.539785700E-02
1.624993176E+01 3.012668600E-02 3.071498900E-02 3.115970500E-02 3.151638700E-02 3.182229000E-02 3.210516200E-02 3.238875900E-02 3.269389400E-02 3.303573100E-02 3.341806400E-02 3.382627200E-02 3.422356500E-02 3.455968700E-02 3.479484900E-02 3.492769200E-02 3.500125900E-02 3.507729400E-02 3.520082100E-02 3.538519800E-02
1.574996808E+01 -1.135082590E-01 -1.163230730E-01 -1.179577110E-01 -1.184972880E-01 -1.179464010E-01 -1.162139660E-01 -1.131052430E-01 -1.083283170E-01 -1.015309680E-01 -9.239259900E-02 -8.079387200E-02 -6.704853400E-02 -5.208534600E-02 -3.736616300E-02 -2.440536500E-02 -1.412704600E-02 -6.575933000E-03 -1.188058000E-03 2.726169000E-03
1.524993176E+01 8.516583000E-03 8.703449000E-03 8.797412000E-03 8.817065000E-03 8.770346000E-03 8.656880000E-03 7.507123000E-03 4.475943000E-03 4.126800000E-05 -6.253615000E-03 -1.490261400E-02 -2.635609000E-02 -4.080822600E-02 -5.789711700E-02 -7.644651900E-02 -9.450419900E-02 -1.099626870E-01 -1.214460350E-01 -1.287831020E-01
