T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.260176662E+00 1.213247028E+00 4.692963400E-02 1.241096382E+00 1.204745728E+00 3.635065400E-02 1.908028000E-02 8.501300000E-03
295 1.261329640E+00 1.216286873E+00 4.504276700E-02 1.243817405E+00 1.207307648E+00 3.650975700E-02 1.751223500E-02 8.979225000E-03
300 1.263092349E+00 1.219370794E+00 4.372155500E-02 1.246409525E+00 1.209522022E+00 3.688750300E-02 1.668282400E-02 9.848772000E-03
305 1.265378564E+00 1.221940314E+00 4.343825000E-02 1.248722135E+00 1.210928661E+00 3.779347400E-02 1.665642900E-02 1.101165300E-02
310 1.267879223E+00 1.224740672E+00 4.313855100E-02 1.250442517E+00 1.211936237E+00 3.850628000E-02 1.743670600E-02 1.280443500E-02
315 1.270218256E+00 1.227312778E+00 4.290547800E-02 1.251193520E+00 1.212215916E+00 3.897760400E-02 1.902473600E-02 1.509686200E-02
320 1.271893939E+00 1.228775229E+00 4.311871000E-02 1.250551085E+00 1.211047494E+00 3.950359100E-02 2.134285400E-02 1.772773500E-02
325 1.271869441E+00 1.230197711E+00 4.167173000E-02 1.247635854E+00 1.209251037E+00 3.838481700E-02 2.423358700E-02 2.094667400E-02
330 1.269105259E+00 1.230910831E+00 3.819442800E-02 1.241660066E+00 1.206333981E+00 3.532608500E-02 2.744519300E-02 2.457685000E-02
335 1.261752061E+00 1.229803939E+00 3.194812200E-02 1.231322138E+00 1.201569731E+00 2.975240700E-02 3.042992300E-02 2.823420800E-02
340 1.246784590E+00 1.228539664E+00 1.824492600E-02 1.214523170E+00 1.196357943E+00 1.816522700E-02 3.226142000E-02 3.218172100E-02
