f G/w
1.0000000E+6 7.8539811E-6
8.9779585E+5 7.9939577E-6
8.0603739E+5 8.1630650E-6
7.2365703E+5 8.2895485E-6
6.4969628E+5 8.4046286E-6
5.8329463E+5 8.5450768E-6
5.2367949E+5 8.6888351E-6
4.7015728E+5 8.8256416E-6
4.2210526E+5 8.9688188E-6
3.7896435E+5 9.0764174E-6
3.4023262E+5 9.1605980E-6
3.0545943E+5 9.2319473E-6
2.7424021E+5 9.2811441E-6
2.4621173E+5 9.2939224E-6
2.2104787E+5 9.2648655E-6
1.9845586E+5 9.2347194E-6
1.7817285E+5 9.1096659E-6
1.5996284E+5 8.9642319E-6
1.4361398E+5 8.7774896E-6
1.2893603E+5 8.5179659E-6
1.1575824E+5 8.2399672E-6
1.0392726E+5 7.9861580E-6
9.3305466E+4 7.6838153E-6
8.3769261E+4 7.3673543E-6
7.5207695E+4 7.0005278E-6
6.7521156E+4 6.6828357E-6
6.0620214E+4 6.2944016E-6
5.4424577E+4 6.0213980E-6
4.8862159E+4 5.6837310E-6
4.3868244E+4 5.4413823E-6
3.9384728E+4 5.1803361E-6
3.5359445E+4 5.0071732E-6
3.1745563E+4 4.8848549E-6
2.8501035E+4 4.6605471E-6
2.5588111E+4 4.5798491E-6
2.2972900E+4 4.4755558E-6
2.0624974E+4 4.4789115E-6
1.8517016E+4 4.3932536E-6
1.6624501E+4 4.4572850E-6
1.4925408E+4 4.4282001E-6
1.3399969E+4 4.4622313E-6
1.2030437E+4 4.6265307E-6
1.0800876E+4 4.6908394E-6
9.6969820E+3 5.0169230E-6
8.7059100E+3 5.0650798E-6
7.8161300E+3 5.4077656E-6
7.0172890E+3 5.7533336E-6
6.3000930E+3 6.1719891E-6
5.6561970E+3 6.7936388E-6
5.0781110E+3 7.0567750E-6
4.5591070E+3 7.6104111E-6
4.0931470E+3 8.4218597E-6
3.6748100E+3 9.5025991E-6
3.2992300E+3 1.0004117E-5
2.9620350E+3 1.0896570E-5
2.6593020E+3 1.2457725E-5
2.3875110E+3 1.2234074E-5
2.1434970E+3 1.3603465E-5
1.9244230E+3 1.5640482E-5
1.7277390E+3 1.7503623E-5
1.5511570E+3 1.9067505E-5
1.3926220E+3 2.0283321E-5
1.2502900E+3 2.1831954E-5
1.1225050E+3 2.7061370E-5
1.0077810E+3 3.0360850E-5
9.0478100E+2 3.4128603E-5
8.1230900E+2 3.5299209E-5
7.2928800E+2 4.4705096E-5
6.5475100E+2 4.3712822E-5
5.8783300E+2 5.0950283E-5
5.2775400E+2 5.4358619E-5
4.7381500E+2 6.0987901E-5
4.2539000E+2 6.6735436E-5
3.8191300E+2 8.2823691E-5
3.4288000E+2 9.2505772E-5
3.0783600E+2 8.9816223E-5
2.7637400E+2 1.0934321E-4
2.4812700E+2 1.0461345E-4
2.2276800E+2 1.2097130E-4
2.0000000E+2 1.3774260E-4
