f G/w
1.0000000E+6 7.5413126E-6
8.9779585E+5 7.5519684E-6
8.0603739E+5 7.6340128E-6
7.2365703E+5 7.6682046E-6
6.4969628E+5 7.7140879E-6
5.8329463E+5 7.7993496E-6
5.2367949E+5 7.7682904E-6
4.7015728E+5 7.8948722E-6
4.2210526E+5 8.0209895E-6
3.7896435E+5 8.1243852E-6
3.4023262E+5 8.2062350E-6
3.0545943E+5 8.2719992E-6
2.7424021E+5 8.3286204E-6
2.4621173E+5 8.3520629E-6
2.2104787E+5 8.3537258E-6
1.9845586E+5 8.3081199E-6
1.7817285E+5 8.2454013E-6
1.5996284E+5 8.1103659E-6
1.4361398E+5 7.9540056E-6
1.2893603E+5 7.7530671E-6
1.1575824E+5 7.5434414E-6
1.0392726E+5 7.3195833E-6
9.3305466E+4 7.0293983E-6
8.3769261E+4 6.7664400E-6
7.5207695E+4 6.4554268E-6
6.7521156E+4 6.1768405E-6
6.0620214E+4 5.8776030E-6
5.4424577E+4 5.6024698E-6
4.8862159E+4 5.3412044E-6
4.3868244E+4 5.0730314E-6
3.9384728E+4 4.8490474E-6
3.5359445E+4 4.6695473E-6
3.1745563E+4 4.5202413E-6
2.8501035E+4 4.3861764E-6
2.5588111E+4 4.2605923E-6
2.2972900E+4 4.1112705E-6
2.0624974E+4 4.1066964E-6
1.8517016E+4 4.1111478E-6
1.6624501E+4 4.1027420E-6
1.4925408E+4 4.1182764E-6
1.3399969E+4 4.2478279E-6
1.2030437E+4 4.4228136E-6
1.0800876E+4 4.5233304E-6
9.6969820E+3 4.7739502E-6
8.7059100E+3 5.0978497E-6
7.8161300E+3 5.3751931E-6
7.0172890E+3 5.6298654E-6
6.3000930E+3 6.0871839E-6
5.6561970E+3 6.6735061E-6
5.0781110E+3 7.0796077E-6
4.5591070E+3 8.0285883E-6
4.0931470E+3 8.5739449E-6
3.6748100E+3 9.4399132E-6
3.2992300E+3 1.0666630E-5
2.9620350E+3 1.1757283E-5
2.6593020E+3 1.3144002E-5
2.3875110E+3 1.4130941E-5
2.1434970E+3 1.5545786E-5
1.9244230E+3 1.7580050E-5
1.7277390E+3 2.0138910E-5
1.5511570E+3 2.1876429E-5
1.3926220E+3 2.3221776E-5
1.2502900E+3 2.6882026E-5
1.1225050E+3 2.9718410E-5
1.0077810E+3 3.3275966E-5
9.0478100E+2 3.5663436E-5
8.1230900E+2 4.1153435E-5
7.2928800E+2 4.5541686E-5
6.5475100E+2 5.1172887E-5
5.8783300E+2 5.6868711E-5
5.2775400E+2 6.1021567E-5
4.7381500E+2 7.2314597E-5
4.2539000E+2 7.7068929E-5
3.8191300E+2 8.4708428E-5
3.4288000E+2 1.0007106E-4
3.0783600E+2 1.0469129E-4
2.7637400E+2 1.1944160E-4
2.4812700E+2 1.2806486E-4
2.2276800E+2 1.4672963E-4
2.0000000E+2 1.7257189E-4
