f G/w
1.0000000E+6 2.3642495E-6
8.9779585E+5 1.8640902E-6
8.0603739E+5 1.7993660E-6
7.2365703E+5 1.6136915E-6
6.4969628E+5 1.4619567E-6
5.8329463E+5 1.3331588E-6
5.2367949E+5 1.2441418E-6
4.7015728E+5 1.0403628E-6
4.2210526E+5 9.8540734E-7
3.7896435E+5 9.2692078E-7
3.4023262E+5 8.5432284E-7
3.0545943E+5 7.8568211E-7
2.7424021E+5 7.2886334E-7
2.4621173E+5 6.8908960E-7
2.2104787E+5 6.4724682E-7
1.9845586E+5 6.0913404E-7
1.7817285E+5 5.9416517E-7
1.5996284E+5 5.6083256E-7
1.4361398E+5 5.2942870E-7
1.2893603E+5 5.0912443E-7
1.1575824E+5 4.9588049E-7
1.0392726E+5 4.9507083E-7
9.3305466E+4 4.8375048E-7
8.3769261E+4 4.8169276E-7
7.5207695E+4 4.6263498E-7
6.7521156E+4 4.5150854E-7
6.0620214E+4 4.4779454E-7
5.4424577E+4 4.4026216E-7
4.8862159E+4 4.4948087E-7
4.3868244E+4 4.6101791E-7
3.9384728E+4 4.5283072E-7
3.5359445E+4 4.8702398E-7
3.1745563E+4 5.4959867E-7
2.8501035E+4 5.3902330E-7
2.5588111E+4 5.5901321E-7
2.2972900E+4 5.8484392E-7
2.0624974E+4 6.0271587E-7
1.8517016E+4 6.3856836E-7
1.6624501E+4 6.8128750E-7
1.4925408E+4 7.4705170E-7
1.3399969E+4 7.9414188E-7
1.2030437E+4 8.4509315E-7
1.0800876E+4 8.9948931E-7
9.6969820E+3 1.0030871E-6
8.7059100E+3 1.0337698E-6
7.8161300E+3 1.1656003E-6
7.0172890E+3 1.2229005E-6
6.3000930E+3 1.3357428E-6
5.6561970E+3 1.4092607E-6
5.0781110E+3 1.5143450E-6
4.5591070E+3 1.6460252E-6
4.0931470E+3 1.7666147E-6
3.6748100E+3 1.8178306E-6
3.2992300E+3 2.0724218E-6
2.9620350E+3 2.1843683E-6
2.6593020E+3 2.3285403E-6
2.3875110E+3 2.4663807E-6
2.1434970E+3 2.7924778E-6
1.9244230E+3 2.9625714E-6
1.7277390E+3 3.0912889E-6
1.5511570E+3 3.4454287E-6
1.3926220E+3 3.3359491E-6
1.2502900E+3 4.1481615E-6
1.1225050E+3 4.1038951E-6
1.0077810E+3 4.6961450E-6
9.0478100E+2 5.1573571E-6
8.1230900E+2 5.4264159E-6
7.2928800E+2 5.9188451E-6
6.5475100E+2 7.6234808E-6
5.8783300E+2 7.7016081E-6
5.2775400E+2 8.4195491E-6
4.7381500E+2 1.0430745E-5
4.2539000E+2 1.1229173E-5
3.8191300E+2 1.1089470E-5
3.4288000E+2 1.2785242E-5
3.0783600E+2 1.3879434E-5
2.7637400E+2 1.3232805E-5
2.4812700E+2 1.7829814E-5
2.2276800E+2 1.9012562E-5
2.0000000E+2 1.7929692E-5
