N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.206783662E+00 1.205591229E+00 1.204588352E+00 1.202954810E+00 1.199169379E+00 1.189502703E+00 1.166738316E+00 1.118590403E+00 1.032434769E+00 1.018659287E+00 1.020913567E+00
1.600000000E+01 1.241598755E+00 1.240924791E+00 1.241177344E+00 1.241718716E+00 1.243329945E+00 1.245277026E+00 1.247328984E+00 1.249621142E+00 1.251736532E+00 1.252988349E+00 1.253358283E+00
1.700000000E+01 1.286312898E+00 1.285113129E+00 1.285097824E+00 1.285823325E+00 1.287595358E+00 1.290156249E+00 1.292934699E+00 1.296439742E+00 1.300202223E+00 1.303639867E+00 1.307155756E+00
1.549996187E+01 1.220502456E+00 1.219968767E+00 1.219962869E+00 1.220725529E+00 1.221897976E+00 1.222924350E+00 1.223697177E+00 1.223021213E+00 1.219026166E+00 1.208552977E+00 1.185123069E+00
1.649996187E+01 1.254126944E+00 1.253657481E+00 1.253748204E+00 1.255087032E+00 1.257230957E+00 1.259681529E+00 1.263193252E+00 1.266672113E+00 1.269910819E+00 1.273366032E+00 1.276494206E+00
1.674996808E+01 1.267050263E+00 1.266113949E+00 1.265833965E+00 1.266993325E+00 1.269179365E+00 1.271506578E+00 1.274974847E+00 1.278525439E+00 1.281920602E+00 1.285743493E+00 1.289250095E+00
1.624993176E+01 1.247603231E+00 1.247272558E+00 1.247743999E+00 1.248712099E+00 1.250588223E+00 1.253068591E+00 1.255706384E+00 1.258718419E+00 1.261673034E+00 1.264080276E+00 1.266199247E+00
1.574996808E+01 1.231802305E+00 1.230661253E+00 1.230728345E+00 1.231520551E+00 1.232661997E+00 1.234131064E+00 1.235535046E+00 1.237460109E+00 1.237983559E+00 1.236768480E+00 1.232068516E+00
1.524993176E+01 1.213422003E+00 1.212624183E+00 1.212645082E+00 1.212974374E+00 1.213136707E+00 1.212136557E+00 1.208481030E+00 1.198132833E+00 1.174428229E+00 1.125931852E+00 1.041226413E+00
