N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 3.162E+16 330 3.800E-4 2.829621E-1 2.172540E+1 4.058060E-1 7.568030E+1
1.468000E+10 3.162E+16 330 3.800E-4 2.820049E-1 2.163550E+1 4.055500E-1 7.567050E+1
2.154000E+10 3.162E+16 330 3.800E-4 2.806342E-1 2.150700E+1 4.051850E-1 7.565650E+1
3.162000E+10 3.162E+16 330 3.800E-4 2.786923E-1 2.132530E+1 4.046690E-1 7.563660E+1
4.642000E+10 3.162E+16 330 3.800E-4 2.759820E-1 2.107270E+1 4.039510E-1 7.560860E+1
6.813000E+10 3.162E+16 330 3.800E-4 2.722755E-1 2.072870E+1 4.029720E-1 7.557000E+1
1.000000E+11 3.162E+16 330 3.800E-4 2.673404E-1 2.027330E+1 4.016720E-1 7.551760E+1
1.468000E+11 3.162E+16 330 3.800E-4 2.609858E-1 1.969070E+1 3.999970E-1 7.544800E+1
2.154000E+11 3.162E+16 330 3.800E-4 2.531205E-1 1.897470E+1 3.978140E-1 7.537520E+1
3.162000E+11 3.162E+16 330 3.800E-4 2.437928E-1 1.812090E+1 3.952270E-1 7.522690E+1
4.642000E+11 3.162E+16 330 3.800E-4 2.331794E-1 1.717330E+1 3.922550E-1 7.510260E+1
6.813000E+11 3.162E+16 330 3.800E-4 2.215158E-1 1.614320E+1 3.888500E-1 7.496590E+1
1.000000E+12 3.162E+16 330 3.800E-4 2.090112E-1 1.503920E+1 3.849780E-1 7.476210E+1
1.468000E+12 3.162E+16 330 3.800E-4 1.958125E-1 1.389890E+1 3.807510E-1 7.456930E+1
2.154000E+12 3.162E+16 330 3.800E-4 1.820342E-1 1.272410E+1 3.759400E-1 7.437300E+1
3.162000E+12 3.162E+16 330 3.800E-4 1.678160E-1 1.152010E+1 3.707250E-1 7.406810E+1
4.642000E+12 3.162E+16 330 3.800E-4 1.533533E-1 1.032450E+1 3.648760E-1 7.380560E+1
6.813000E+12 3.162E+16 330 3.800E-4 1.388873E-1 9.142200E+0 3.585760E-1 7.342870E+1
1.000000E+13 3.162E+16 330 3.800E-4 1.246751E-1 8.003500E+0 3.517190E-1 7.300710E+1
1.468000E+13 3.162E+16 330 3.800E-4 1.109607E-1 6.933800E+0 3.443030E-1 7.259750E+1
2.154000E+13 3.162E+16 330 3.800E-4 9.795484E-2 5.935800E+0 3.364030E-1 7.205340E+1
3.162000E+13 3.162E+16 330 3.800E-4 8.582284E-2 5.026500E+0 3.280120E-1 7.142180E+1
4.642000E+13 3.162E+16 330 3.800E-4 7.467923E-2 4.211700E+0 3.191150E-1 7.069180E+1
6.813000E+13 3.162E+16 330 3.800E-4 6.458633E-2 3.492300E+0 3.096770E-1 6.984220E+1
1.000000E+14 3.162E+16 330 3.800E-4 5.556167E-2 2.865600E+0 2.996530E-1 6.884550E+1
