f G/w
1.0000000E+6 1.6794133E-4
8.9779585E+5 1.8212037E-4
8.0603739E+5 1.9753081E-4
7.2365703E+5 2.1426344E-4
6.4969628E+5 2.3244910E-4
5.8329463E+5 2.5218242E-4
5.2367949E+5 2.7327287E-4
4.7015728E+5 2.9642933E-4
4.2210526E+5 3.2139172E-4
3.7896435E+5 3.4813512E-4
3.4023262E+5 3.7671085E-4
3.0545943E+5 4.0699979E-4
2.7424021E+5 4.3900013E-4
2.4621173E+5 4.7255978E-4
2.2104787E+5 5.0757804E-4
1.9845586E+5 5.4361703E-4
1.7817285E+5 5.8049374E-4
1.5996284E+5 6.1768338E-4
1.4361398E+5 6.5489392E-4
1.2893603E+5 6.9156103E-4
1.1575824E+5 7.2713294E-4
1.0392726E+5 7.6102610E-4
9.3305466E+4 7.9264417E-4
8.3769261E+4 8.2159863E-4
7.5207695E+4 8.4750199E-4
6.7521156E+4 8.6977442E-4
6.0620214E+4 8.8832545E-4
5.4424577E+4 9.0337155E-4
4.8862159E+4 9.1466123E-4
4.3868244E+4 9.2262828E-4
3.9384728E+4 9.2757935E-4
3.5359445E+4 9.2982417E-4
3.1745563E+4 9.2997406E-4
2.8501035E+4 9.2901149E-4
2.5588111E+4 9.2674162E-4
2.2972900E+4 9.2395667E-4
2.0624974E+4 9.2108401E-4
1.8517016E+4 9.1913936E-4
1.6624501E+4 9.1738920E-4
1.4925408E+4 9.1668547E-4
1.3399969E+4 9.1732054E-4
1.2030437E+4 9.2051878E-4
1.0800876E+4 9.2514655E-4
9.6969820E+3 9.3209428E-4
8.7059100E+3 9.4090827E-4
7.8161300E+3 9.5309916E-4
7.0172890E+3 9.6818203E-4
6.3000930E+3 9.8652092E-4
5.6561970E+3 1.0087273E-3
5.0781110E+3 1.0357482E-3
4.5591070E+3 1.0663026E-3
4.0931470E+3 1.1022182E-3
3.6748100E+3 1.1436289E-3
3.2992300E+3 1.1921491E-3
2.9620350E+3 1.2464568E-3
2.6593020E+3 1.3078304E-3
2.3875110E+3 1.3779598E-3
2.1434970E+3 1.4578772E-3
1.9244230E+3 1.5482721E-3
1.7277390E+3 1.6506916E-3
1.5511570E+3 1.7644174E-3
1.3926220E+3 1.8951622E-3
1.2502900E+3 2.0393812E-3
1.1225050E+3 2.2045027E-3
1.0077810E+3 2.3882835E-3
9.0478100E+2 2.5967884E-3
8.1230900E+2 2.8281438E-3
7.2928800E+2 3.0883652E-3
6.5475100E+2 3.3777758E-3
5.8783300E+2 3.7006130E-3
5.2775400E+2 4.0619993E-3
4.7381500E+2 4.4648426E-3
4.2539000E+2 4.9194655E-3
3.8191300E+2 5.4242357E-3
3.4288000E+2 5.9911355E-3
3.0783600E+2 6.6148891E-3
2.7637400E+2 7.3095593E-3
2.4812700E+2 8.0810296E-3
2.2276800E+2 8.9510853E-3
2.0000000E+2 9.9108263E-3
