N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.176031674E+00 1.167320354E+00 1.159689610E+00 1.153177329E+00
1.016672606E+01 1.191182029E+00 1.182393025E+00 1.174708094E+00 1.168172702E+00
1.033324570E+01 1.203358821E+00 1.194706774E+00 1.187191275E+00 1.180855467E+00
1.049996187E+01 1.212981513E+00 1.204669275E+00 1.197537897E+00 1.191617563E+00
1.066670514E+01 1.220655297E+00 1.212888930E+00 1.206354023E+00 1.201055470E+00
1.083333839E+01 1.227022941E+00 1.220016836E+00 1.214282686E+00 1.209786933E+00
1.100000000E+01 1.232677046E+00 1.226641156E+00 1.221880022E+00 1.218311913E+00
1.116672606E+01 1.238109278E+00 1.233215405E+00 1.229526919E+00 1.226916707E+00
1.133324570E+01 1.243672506E+00 1.240005063E+00 1.237375803E+00 1.235636994E+00
1.149996187E+01 1.249547509E+00 1.247060936E+00 1.245351095E+00 1.244297222E+00
1.166670514E+01 1.255728643E+00 1.254241591E+00 1.253219047E+00 1.252620745E+00
1.183333839E+01 1.262052908E+00 1.261295600E+00 1.260706494E+00 1.260358757E+00
1.200000000E+01 1.268279162E+00 1.267973507E+00 1.267610033E+00 1.267372612E+00
1.216672606E+01 1.274186679E+00 1.274114509E+00 1.273844925E+00 1.273643880E+00
1.233324570E+01 1.279644437E+00 1.279671794E+00 1.279431442E+00 1.279236944E+00
1.249996187E+01 1.284625151E+00 1.284687375E+00 1.284451957E+00 1.284255176E+00
1.266670514E+01 1.289177865E+00 1.289250095E+00 1.289012941E+00 1.288812275E+00
1.283333839E+01 1.293389637E+00 1.293463752E+00 1.293233979E+00 1.293090512E+00
1.300000000E+01 1.297357738E+00 1.297447923E+00 1.297236387E+00 1.297087527E+00
