N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.010013045E+00 1.009451744E+00 1.009014276E+00 1.008667791E+00
1.016672606E+01 1.010700225E+00 1.010009564E+00 1.009488665E+00 1.009076255E+00
1.033324570E+01 1.011230680E+00 1.010436668E+00 1.009842273E+00 1.009375720E+00
1.049996187E+01 1.011625744E+00 1.010749031E+00 1.010096382E+00 1.009586262E+00
1.066670514E+01 1.011911959E+00 1.010970578E+00 1.010272239E+00 1.009726710E+00
1.083333839E+01 1.012114939E+00 1.011123344E+00 1.010388079E+00 1.009812585E+00
1.100000000E+01 1.012256557E+00 1.011224844E+00 1.010458397E+00 1.009856020E+00
1.116672606E+01 1.012354433E+00 1.011289193E+00 1.010494784E+00 1.009867172E+00
1.133324570E+01 1.012422847E+00 1.011328197E+00 1.010508024E+00 1.009857110E+00
1.149996187E+01 1.012474621E+00 1.011354090E+00 1.010511686E+00 1.009842542E+00
1.166670514E+01 1.012524077E+00 1.011383681E+00 1.010527646E+00 1.009852561E+00
1.183333839E+01 1.012591530E+00 1.011444492E+00 1.010593494E+00 1.009936550E+00
1.200000000E+01 1.012709755E+00 1.011582560E+00 1.010770277E+00 1.010169373E+00
1.216672606E+01 1.012932230E+00 1.011870046E+00 1.011145875E+00 1.010648254E+00
1.233324570E+01 1.013340430E+00 1.012406635E+00 1.011827852E+00 1.011477573E+00
1.249996187E+01 1.015381327E+00 1.015923860E+00 1.014420360E+00 1.012746975E+00
1.266670514E+01 1.043155161E+00 1.041226413E+00 1.036128303E+00 1.028626015E+00
1.283333839E+01 1.066060031E+00 1.060252434E+00 1.051697236E+00 1.041608496E+00
1.300000000E+01 1.083066657E+00 1.073723068E+00 1.062728388E+00 1.051043803E+00
