N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.191100946E+00 1.183182970E+00 1.175976885E+00 1.169498601E+00
1.016672606E+01 1.203341206E+00 1.195307189E+00 1.188001732E+00 1.181467938E+00
1.033324570E+01 1.212772469E+00 1.204750898E+00 1.197486277E+00 1.191041804E+00
1.049996187E+01 1.219931318E+00 1.212044717E+00 1.204958833E+00 1.198747978E+00
1.066670514E+01 1.225398635E+00 1.217777505E+00 1.211016420E+00 1.205191276E+00
1.083333839E+01 1.229717516E+00 1.222509905E+00 1.216233894E+00 1.210954821E+00
1.100000000E+01 1.233362757E+00 1.226736844E+00 1.221115612E+00 1.216539786E+00
1.116672606E+01 1.236735237E+00 1.230870642E+00 1.226065060E+00 1.222320354E+00
1.133324570E+01 1.240161260E+00 1.235224626E+00 1.231353567E+00 1.228501853E+00
1.149996187E+01 1.243882749E+00 1.239988682E+00 1.237088269E+00 1.235094353E+00
1.166670514E+01 1.248036155E+00 1.245203537E+00 1.243200126E+00 1.241928273E+00
1.183333839E+01 1.252631130E+00 1.250758821E+00 1.249478044E+00 1.248727749E+00
1.200000000E+01 1.257551073E+00 1.256435589E+00 1.255651795E+00 1.255218081E+00
1.216672606E+01 1.262594075E+00 1.261988178E+00 1.261489731E+00 1.261213465E+00
1.233324570E+01 1.267545684E+00 1.267226951E+00 1.266861027E+00 1.266646467E+00
1.249996187E+01 1.272248466E+00 1.272061494E+00 1.271742166E+00 1.271544772E+00
1.266670514E+01 1.276634534E+00 1.276494206E+00 1.276184295E+00 1.275988450E+00
1.283333839E+01 1.280716207E+00 1.280586502E+00 1.280274085E+00 1.280075784E+00
1.300000000E+01 1.284554864E+00 1.284424393E+00 1.284106899E+00 1.283869286E+00
