N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.203450668E+00 1.196357943E+00 1.189810886E+00 1.183527440E+00
1.016672606E+01 1.212954695E+00 1.205702023E+00 1.199025559E+00 1.192649961E+00
1.033324570E+01 1.220054951E+00 1.212730038E+00 1.206017900E+00 1.199647752E+00
1.049996187E+01 1.225296737E+00 1.217983573E+00 1.211328152E+00 1.205061327E+00
1.066670514E+01 1.229184337E+00 1.221971621E+00 1.215471861E+00 1.209414415E+00
1.083333839E+01 1.232148393E+00 1.225136928E+00 1.218904990E+00 1.213176233E+00
1.100000000E+01 1.234545400E+00 1.227853475E+00 1.222018015E+00 1.216750342E+00
1.116672606E+01 1.236670358E+00 1.230435702E+00 1.225138853E+00 1.220468946E+00
1.133324570E+01 1.238770692E+00 1.233145266E+00 1.228529511E+00 1.224577899E+00
1.149996187E+01 1.241053511E+00 1.236187173E+00 1.232369625E+00 1.229209878E+00
1.166670514E+01 1.243681379E+00 1.239692112E+00 1.236730099E+00 1.234358007E+00
1.183333839E+01 1.246755428E+00 1.243691993E+00 1.241553560E+00 1.239874494E+00
1.200000000E+01 1.250293177E+00 1.248106090E+00 1.246665445E+00 1.245514449E+00
1.216672606E+01 1.254217077E+00 1.252759187E+00 1.251827933E+00 1.251017412E+00
1.233324570E+01 1.258371796E+00 1.257436350E+00 1.256817921E+00 1.256187681E+00
1.249996187E+01 1.262572945E+00 1.261952265E+00 1.261489916E+00 1.260933721E+00
1.266670514E+01 1.266666162E+00 1.266199247E+00 1.265795484E+00 1.265258631E+00
1.283333839E+01 1.270566183E+00 1.270155071E+00 1.269763068E+00 1.269224107E+00
1.300000000E+01 1.274261290E+00 1.273859722E+00 1.273462703E+00 1.272915260E+00
