N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 4.910715000E-03 4.484951000E-03 4.250838000E-03 4.157298000E-03 4.081770000E-03 3.776390000E-03 2.768924000E-03 4.117780000E-04 2.272798000E-03 2.377651000E-03 2.786872000E-03
1.016672606E+01 3.530370000E-03 3.201952000E-03 3.009137000E-03 2.916183000E-03 2.837267000E-03 2.599096000E-03 1.871671000E-03 2.026010000E-04 1.661317000E-03 1.738225000E-03 2.039824000E-03
1.033324570E+01 2.504678000E-03 2.260231000E-03 2.110751000E-03 2.031434000E-03 1.962601000E-03 1.784029000E-03 1.266814000E-03 9.699800000E-05 1.191993000E-03 1.246745000E-03 1.463714000E-03
1.049996187E+01 1.759694000E-03 1.582056000E-03 1.470421000E-03 1.407680000E-03 1.352615000E-03 1.222306000E-03 8.589610000E-04 4.569800000E-05 8.436740000E-04 8.815790000E-04 1.034575000E-03
1.066670514E+01 1.228198000E-03 1.101059000E-03 1.019561000E-03 9.719400000E-04 9.298900000E-04 8.365030000E-04 5.835780000E-04 2.176500000E-05 5.915600000E-04 6.170600000E-04 7.231280000E-04
1.083333839E+01 8.540720000E-04 7.638530000E-04 7.050840000E-04 6.697190000E-04 6.383870000E-04 5.722440000E-04 3.973830000E-04 1.119000000E-05 4.123820000E-04 4.289600000E-04 5.013620000E-04
1.100000000E+01 5.932910000E-04 5.294680000E-04 4.872690000E-04 4.612270000E-04 4.381420000E-04 3.916280000E-04 2.713900000E-04 7.029000000E-06 2.866980000E-04 2.969750000E-04 3.456150000E-04
1.116672606E+01 4.127820000E-04 3.675500000E-04 3.371830000E-04 3.179740000E-04 3.009990000E-04 2.683810000E-04 1.861240000E-04 5.939000000E-06 1.993640000E-04 2.052520000E-04 2.373260000E-04
1.133324570E+01 2.884490000E-04 2.561850000E-04 2.341560000E-04 2.198790000E-04 2.073200000E-04 1.844900000E-04 1.285440000E-04 6.395000000E-06 -2.058040000E-04 1.419710000E-04 1.626080000E-04
1.149996187E+01 2.030970000E-04 1.798370000E-04 1.636350000E-04 1.528610000E-04 1.434890000E-04 1.275530000E-04 8.979000000E-05 7.681000000E-06 -1.372670000E-04 9.857000000E-05 1.113900000E-04
1.166670514E+01 1.446350000E-04 1.276060000E-04 1.154770000E-04 1.071970000E-04 1.001240000E-04 8.902400000E-05 6.389200000E-05 9.450000000E-06 -8.867900000E-05 6.898100000E-05 7.651700000E-05
1.183333839E+01 1.046340000E-04 9.193400000E-05 8.266000000E-05 7.615900000E-05 7.073900000E-05 6.306300000E-05 4.665100000E-05 1.140000000E-05 -5.381600000E-05 4.894900000E-05 5.297200000E-05
1.200000000E+01 7.725800000E-05 6.758300000E-05 6.031500000E-05 5.509400000E-05 5.087500000E-05 4.558600000E-05 3.520900000E-05 1.317600000E-05 -2.870100000E-05 3.551400000E-05 3.726400000E-05
1.216672606E+01 5.846500000E-05 5.093500000E-05 4.510800000E-05 4.080500000E-05 3.744000000E-05 3.379000000E-05 2.742800000E-05 1.435900000E-05 -1.111900000E-05 -5.275400000E-05 2.694600000E-05
1.233324570E+01 4.546900000E-05 3.949200000E-05 3.471700000E-05 3.109700000E-05 2.832000000E-05 2.570600000E-05 2.191200000E-05 1.462900000E-05 2.600000002E-07 -2.480200000E-05 2.029900000E-05
1.249996187E+01 3.633800000E-05 3.152900000E-05 2.754900000E-05 2.443500000E-05 2.205300000E-05 2.005800000E-05 1.777000000E-05 1.394100000E-05 6.538000000E-06 -7.065000000E-06 1.609600000E-05
1.266670514E+01 2.974100000E-05 2.584100000E-05 2.250000000E-05 1.979000000E-05 1.768500000E-05 1.603500000E-05 1.453600000E-05 1.257400000E-05 9.134000000E-06 2.627000000E-06 -8.070000000E-06
1.283333839E+01 2.477700000E-05 2.162100000E-05 1.881500000E-05 1.646000000E-05 1.457000000E-05 1.311800000E-05 1.198300000E-05 1.092500000E-05 9.511000000E-06 6.919000000E-06 2.284000000E-06
1.300000000E+01 2.086400000E-05 1.833100000E-05 1.599800000E-05 1.396300000E-05 1.227500000E-05 1.095600000E-05 9.995000000E-06 9.328000000E-06 8.844000000E-06 8.212000000E-06 6.903000000E-06
