T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
315 001_315 36.807 5.760200E-1 3.589618E+1 8.152800E+1 1.685750E+1 4.952390E-1 3.403906E+1 1.000000E+2 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 1.000E+17
315 002_315 36.807 5.755980E-1 3.566781E+1 8.148580E+1 1.672930E+1 4.948690E-1 3.380550E+1 1.000000E+2 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 1.000E+17
315 003_315 36.807 5.750440E-1 3.537255E+1 8.147260E+1 1.657220E+1 4.942450E-1 3.353026E+1 1.000000E+2 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 1.000E+17
315 004_315 36.807 5.743420E-1 3.500491E+1 8.145590E+1 1.637650E+1 4.934690E-1 3.318657E+1 1.000000E+2 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 1.000E+17
315 005_315 36.807 5.734780E-1 3.456531E+1 8.143530E+1 1.614250E+1 4.925370E-1 3.277412E+1 1.000000E+2 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 1.000E+17
315 006_315 36.807 5.724470E-1 3.405972E+1 8.141060E+1 1.587290E+1 4.914590E-1 3.229762E+1 1.000000E+2 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 1.000E+17
315 007_315 36.807 5.712430E-1 3.349689E+1 8.138140E+1 1.557220E+1 4.902450E-1 3.176417E+1 1.000000E+2 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 1.000E+17
315 008_315 36.807 5.698490E-1 3.288462E+1 8.134840E+1 1.524410E+1 4.889080E-1 3.117982E+1 1.000000E+2 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 1.000E+17
315 009_315 36.807 5.681870E-1 3.222768E+1 8.131950E+1 1.489070E+1 4.874610E-1 3.054744E+1 1.000000E+2 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 1.000E+17
315 010_315 36.807 5.663200E-1 3.152789E+1 8.128120E+1 1.451260E+1 4.859130E-1 2.986674E+1 1.000000E+2 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 1.000E+17
315 011_315 36.807 5.642320E-1 3.078541E+1 8.119650E+1 1.410390E+1 4.839430E-1 2.914374E+1 1.000000E+2 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 1.000E+17
