T nFsrh nFBsrh dnsrh nF nFB dn
290 1.173905637E+00 1.082438231E+0 9.146740600E-02 1.173905637E+00 1.082438231E+0 9.146740600E-02
295 1.181588354E+00 1.080665769E+0 1.009225850E-01 1.181588354E+00 1.080665769E+0 1.009225850E-01
300 1.186770030E+00 1.079010515E+0 1.077595150E-01 1.186770030E+00 1.079010515E+0 1.077595150E-01
305 1.186595008E+00 1.077462641E+0 1.091323670E-01 1.186595008E+00 1.077462641E+0 1.091323670E-01
310 1.189210256E+00 1.076013343E+0 1.131969130E-01 1.189210256E+00 1.076013343E+0 1.131969130E-01
315 1.192417336E+00 1.074654713E+0 1.177626230E-01 1.192417336E+00 1.074654713E+0 1.177626230E-01
320 1.195887599E+00 1.073379637E+0 1.225079620E-01 1.195887599E+00 1.073379637E+0 1.225079620E-01
325 1.200396072E+00 1.072181695E+0 1.282143770E-01 1.200396072E+00 1.072181695E+0 1.282143770E-01
330 1.203571205E+00 1.071055086E+0 1.325161190E-01 1.203571205E+00 1.071055086E+0 1.325161190E-01
335 1.204982038E+00 1.069994552E+0 1.349874860E-01 1.204982038E+00 1.069994552E+0 1.349874860E-01
340 1.192631755E+00 1.068995323E+0 1.236364320E-01 1.192631755E+00 1.068995323E+0 1.236364320E-01
