T nFsrh nFBsrh dnsrh nF nFB dn
290 1.144392211E+00 1.055379963E+0 8.901224800E-02 1.144392211E+00 1.055379963E+0 8.901224800E-02
295 1.135609877E+00 1.054188095E+0 8.142178200E-02 1.135609877E+00 1.054188095E+0 8.142178200E-02
300 1.117831164E+00 1.053075093E+0 6.475607100E-02 1.117831164E+00 1.053075093E+0 6.475607100E-02
305 1.097189633E+00 1.052034336E+0 4.515529700E-02 1.097189633E+00 1.052034336E+0 4.515529700E-02
310 1.072708195E+00 1.051059898E+0 2.164829700E-02 1.072708195E+00 1.051059898E+0 2.164829700E-02
315 1.034823674E+00 1.050146453E+0 -1.532277900E-02 1.034823674E+00 1.050146453E+0 -1.532277900E-02
320 1.007862082E+00 1.049289213E+0 -4.142713100E-02 1.007862082E+00 1.049289213E+0 -4.142713100E-02
325 1.007204974E+00 1.048483855E+0 -4.127888100E-02 1.007204974E+00 1.048483855E+0 -4.127888100E-02
330 1.008140425E+00 1.047726475E+0 -3.958605000E-02 1.008140425E+00 1.047726475E+0 -3.958605000E-02
335 1.010321660E+00 1.047013533E+0 -3.669187300E-02 1.010321660E+00 1.047013533E+0 -3.669187300E-02
340 1.017725223E+00 1.046341820E+0 -2.861659700E-02 1.017725223E+00 1.046341820E+0 -2.861659700E-02
