T nFsrh nFBsrh dnsrh nF nFB dn
290 1.159596608E+00 1.215607045E+0 -5.601043700E-02 1.159596608E+00 1.215607045E+0 -5.601043700E-02
295 1.156331008E+00 1.173952671E+0 -1.762166300E-02 1.156331008E+00 1.173952671E+0 -1.762166300E-02
300 1.161472496E+00 1.141109562E+0 2.036293400E-02 1.161472496E+00 1.141109562E+0 2.036293400E-02
305 1.164958863E+00 1.115102007E+0 4.985685600E-02 1.164958863E+00 1.115102007E+0 4.985685600E-02
310 1.164668568E+00 1.094408882E+0 7.025968600E-02 1.164668568E+00 1.094408882E+0 7.025968600E-02
315 1.143560166E+00 1.077861044E+0 6.569912200E-02 1.143560166E+00 1.077861044E+0 6.569912200E-02
320 1.128644144E+00 1.064559440E+0 6.408470400E-02 1.128644144E+00 1.064559440E+0 6.408470400E-02
325 1.110473570E+00 1.053811325E+0 5.666224500E-02 1.110473570E+00 1.053811325E+0 5.666224500E-02
330 1.086109955E+00 1.045081302E+0 4.102865300E-02 1.086109955E+00 1.045081302E+0 4.102865300E-02
335 1.016463803E+00 1.037954042E+0 -2.149023900E-02 1.016463803E+00 1.037954042E+0 -2.149023900E-02
340 1.006421727E+00 1.032106004E+0 -2.568427700E-02 1.006421727E+00 1.032106004E+0 -2.568427700E-02
