N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.205646530E+00 1.201245347E+00 1.189951162E+00 1.164909118E+00 1.115174594E+00 1.027983904E+00 1.010613110E+00 1.011721564E+00 1.014349242E+00 1.019029252E+00 1.026459221E+00
1.016672606E+01 1.205750220E+00 1.201410107E+00 1.190250180E+00 1.165476312E+00 1.116214915E+00 1.029691146E+00 1.010609841E+00 1.011697707E+00 1.014297964E+00 1.018941500E+00 1.026324877E+00
1.033324570E+01 1.205900331E+00 1.201647813E+00 1.190680647E+00 1.166292284E+00 1.117712779E+00 1.032155353E+00 1.010605704E+00 1.011663772E+00 1.014224338E+00 1.018815025E+00 1.026130764E+00
1.049996187E+01 1.206116395E+00 1.201988150E+00 1.191294939E+00 1.167455488E+00 1.119850398E+00 1.035684600E+00 1.010601014E+00 1.011616224E+00 1.014119709E+00 1.018634275E+00 1.025852331E+00
1.066670514E+01 1.206424787E+00 1.202470160E+00 1.192160671E+00 1.169092049E+00 1.122862311E+00 1.040682181E+00 1.010596972E+00 1.011551107E+00 1.013973263E+00 1.018379140E+00 1.025457180E+00
1.083333839E+01 1.206859814E+00 1.203142424E+00 1.193359278E+00 1.171351856E+00 1.127028925E+00 1.047643398E+00 1.010596759E+00 1.011464993E+00 1.013772821E+00 1.018025460E+00 1.024905006E+00
1.100000000E+01 1.207463740E+00 1.204060494E+00 1.194978304E+00 1.174391276E+00 1.132644770E+00 1.057112257E+00 1.010607616E+00 1.011357245E+00 1.013507410E+00 1.017547918E+00 1.024150565E+00
1.116672606E+01 1.208284739E+00 1.205279575E+00 1.197093298E+00 1.178334139E+00 1.139943811E+00 1.069563459E+00 1.010644426E+00 1.011234418E+00 1.013172958E+00 1.016927401E+00 1.023152708E+00
1.133324570E+01 1.209372033E+00 1.206841678E+00 1.199738288E+00 1.183208416E+00 1.148973272E+00 1.085180001E+00 1.010735085E+00 1.011117419E+00 1.012782292E+00 1.016164995E+00 1.021893173E+00
1.149996187E+01 1.210768912E+00 1.208760459E+00 1.202872951E+00 1.188875953E+00 1.159444884E+00 1.103553079E+00 1.010926931E+00 1.011050627E+00 1.012378745E+00 1.015302503E+00 1.020406580E+00
1.166670514E+01 1.212506850E+00 1.211012857E+00 1.206368802E+00 1.195003960E+00 1.170660870E+00 1.123467263E+00 1.041151127E+00 1.011108991E+00 1.012047908E+00 1.014442521E+00 1.018814151E+00
1.183333839E+01 1.214604636E+00 1.213548792E+00 1.210040363E+00 1.201137126E+00 1.181647707E+00 1.143061071E+00 1.073571407E+00 1.011395786E+00 1.011916233E+00 1.013751270E+00 1.017338355E+00
1.200000000E+01 1.217072765E+00 1.216317917E+00 1.213718894E+00 1.206868746E+00 1.191516508E+00 1.160500253E+00 1.103043626E+00 1.012025306E+00 1.012126641E+00 1.013425563E+00 1.016264343E+00
1.216672606E+01 1.219916379E+00 1.219294134E+00 1.217287469E+00 1.212001315E+00 1.199825852E+00 1.174775987E+00 1.127270720E+00 1.048678426E+00 1.012797079E+00 1.013627997E+00 1.015842325E+00
1.233324570E+01 1.223131435E+00 1.222477127E+00 1.220821346E+00 1.216570434E+00 1.206654139E+00 1.185957847E+00 1.145960346E+00 1.078201065E+00 1.013989382E+00 1.014433062E+00 1.016188204E+00
1.249996187E+01 1.226698703E+00 1.225875019E+00 1.224345677E+00 1.220737634E+00 1.212369010E+00 1.194766486E+00 1.160243737E+00 1.100727476E+00 1.015712365E+00 1.015828363E+00 1.017268736E+00
1.266670514E+01 1.230585295E+00 1.229489854E+00 1.227919013E+00 1.224670068E+00 1.217352636E+00 1.201979329E+00 1.171528573E+00 1.118351456E+00 1.034410240E+00 1.017765385E+00 1.018980081E+00
1.283333839E+01 1.234753886E+00 1.233316364E+00 1.231581846E+00 1.228487336E+00 1.221875870E+00 1.208143642E+00 1.180825227E+00 1.132704902E+00 1.055295158E+00 1.020213642E+00 1.021240262E+00
1.300000000E+01 1.239169760E+00 1.237345818E+00 1.235358443E+00 1.232263373E+00 1.226096828E+00 1.213570923E+00 1.188698075E+00 1.144697129E+00 1.072899938E+00 1.023185680E+00 1.024032775E+00
