T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 3.736560000E-04 1.357390300E-02 2.140001700E-02 2.664411400E-02 3.320113800E-02 4.508392300E-02 5.815856500E-02 6.650295400E-02 7.249582900E-02
295 -1.155923800E-02 1.039103500E-02 2.036411500E-02 2.649821500E-02 3.225417900E-02 4.336353300E-02 5.584620600E-02 6.396020200E-02 6.957186700E-02
300 -3.745883400E-02 2.683386000E-03 1.834325600E-02 2.573584600E-02 3.160533300E-02 4.209186300E-02 5.460263700E-02 6.246693000E-02 6.735056000E-02
305 -8.800413900E-02 -1.344353200E-02 1.344060900E-02 2.432422500E-02 3.134127900E-02 4.167863900E-02 5.367275800E-02 6.143027600E-02 6.644730700E-02
310 -1.682548680E-01 -4.511580600E-02 3.585109000E-03 2.102660800E-02 3.051927300E-02 4.133967200E-02 5.342019900E-02 6.129835600E-02 6.621934400E-02
315 -1.441134410E-01 -1.019565500E-01 -1.523883600E-02 1.566725200E-02 2.901638600E-02 4.112131600E-02 5.422550200E-02 6.254060900E-02 6.717500200E-02
320 -8.647846400E-02 -1.766506220E-01 -5.037273200E-02 4.995750000E-03 2.642880000E-02 4.135312900E-02 5.504673500E-02 6.422710000E-02 6.987827700E-02
325 8.263408000E-03 -1.495153940E-01 -1.098844140E-01 -1.567973000E-02 2.057241100E-02 4.036616900E-02 5.606895200E-02 6.658745300E-02 7.324277200E-02
330 1.558040900E-02 -8.903372400E-02 -1.853784740E-01 -5.121467100E-02 9.486428000E-03 3.792179900E-02 5.775688800E-02 7.030701000E-02 7.706926800E-02
335 2.523617500E-02 7.707712000E-03 -1.579460330E-01 -1.110668340E-01 -1.000504600E-02 3.348442100E-02 5.815589200E-02 7.355422600E-02 8.318772400E-02
340 3.735232400E-02 1.321019400E-02 -9.964393800E-02 -1.944150150E-01 -4.438551300E-02 2.337967500E-02 5.717345400E-02 7.684627200E-02 8.923688100E-02
