N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 4.435703000E-03 -3.214506000E-03 -2.028750700E-02 -5.463063800E-02 -1.164093260E-01 -1.516333340E-01 -1.040822230E-01 -9.531432000E-03 1.083593000E-02 1.855171100E-02 2.865992500E-02
1.600000000E+01 3.233610300E-02 3.157248300E-02 3.104227800E-02 3.088602500E-02 3.034887200E-02 2.942288200E-02 2.788865800E-02 2.424461900E-02 1.726256600E-02 4.865760000E-03 -1.769960900E-02
1.700000000E+01 6.886383200E-02 6.630546900E-02 6.400018400E-02 6.252286100E-02 6.132835400E-02 6.092797400E-02 6.178519400E-02 6.308989200E-02 6.466697500E-02 6.811691200E-02 7.174873500E-02
1.549996187E+01 2.198540600E-02 2.138433100E-02 2.018948300E-02 1.696577700E-02 1.051000600E-02 -1.833849000E-03 -2.531025100E-02 -6.648108900E-02 -1.318036450E-01 -1.700512810E-01 -1.234953750E-01
1.649996187E+01 5.536451000E-02 5.328322100E-02 5.194308200E-02 5.074824700E-02 5.006593900E-02 5.017590100E-02 5.037861500E-02 5.084089700E-02 5.186641500E-02 5.220511000E-02 5.182319300E-02
1.674996808E+01 6.307581600E-02 6.078717900E-02 5.917149600E-02 5.768279500E-02 5.679784400E-02 5.690335100E-02 5.735753900E-02 5.836997600E-02 6.040587900E-02 6.227140300E-02 6.439820000E-02
1.624993176E+01 4.325714600E-02 4.173022200E-02 4.050211300E-02 3.994370100E-02 3.949663200E-02 3.923023300E-02 3.939298400E-02 3.877921600E-02 3.735058600E-02 3.480665900E-02 2.866194100E-02
1.574996808E+01 2.659191400E-02 2.662967800E-02 2.617469900E-02 2.530831600E-02 2.306033200E-02 1.969410900E-02 1.296031100E-02 -6.589480000E-04 -2.420459200E-02 -6.597372900E-02 -1.279030340E-01
1.524993176E+01 1.508884600E-02 1.316335800E-02 8.160543000E-03 -2.435261000E-03 -2.355386600E-02 -6.261751800E-02 -1.282436800E-01 -1.595685570E-01 -1.104320070E-01 -1.666550300E-02 9.289680000E-03
