T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 -2.655044000E-03 1.245367200E-02 2.103582300E-02 2.675466400E-02 3.395184100E-02 4.692963400E-02 6.195957300E-02 7.333962600E-02 8.289857800E-02
295 -1.798231600E-02 8.260904000E-03 1.966437800E-02 2.648070000E-02 3.284547200E-02 4.504276700E-02 5.943144500E-02 7.054492400E-02 7.992895000E-02
300 -5.076796700E-02 -1.628176000E-03 1.693870600E-02 2.544125700E-02 3.204680600E-02 4.372155500E-02 5.839309600E-02 6.954386900E-02 7.836113900E-02
305 -1.130643670E-01 -2.216719600E-02 1.061622600E-02 2.354349800E-02 3.168951400E-02 4.343825000E-02 5.770132700E-02 6.914895600E-02 7.912420500E-02
310 -1.665772390E-01 -6.199570400E-02 -2.016328000E-03 1.934044100E-02 3.060243500E-02 4.313855100E-02 5.780859400E-02 6.993958100E-02 8.074240700E-02
315 -1.394497240E-01 -1.315499150E-01 -2.606401000E-02 1.228301700E-02 2.857532200E-02 4.290547800E-02 5.929685100E-02 7.270788500E-02 8.390155400E-02
320 -7.606746300E-02 -1.739765530E-01 -7.023685500E-02 -1.669316000E-03 2.503804400E-02 4.311871000E-02 6.056425600E-02 7.566474100E-02 8.973338700E-02
325 1.047617900E-02 -1.431453760E-01 -1.427771020E-01 -2.811477800E-02 1.724112800E-02 4.167173000E-02 6.192128600E-02 7.927896800E-02 9.567924400E-02
330 1.877756600E-02 -7.600369800E-02 -1.815805850E-01 -7.303149700E-02 2.624384000E-03 3.819442800E-02 6.409435600E-02 8.471331700E-02 1.021628630E-01
335 2.951786100E-02 9.609634000E-03 -1.500055550E-01 -1.457550940E-01 -2.281401200E-02 3.194812200E-02 6.424870600E-02 8.899579100E-02 1.117112270E-01
340 4.266241800E-02 1.595488900E-02 -8.449759400E-02 -1.900195370E-01 -6.659015700E-02 1.824492600E-02 6.236969300E-02 9.289399400E-02 1.198645930E-01
