Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.225061692E+00 1.307761462E+0 -8.269977000E-02 1.225061692E+00 1.307761462E+0 -8.269977000E-02
1.468000E+10 1.225094268E+00 1.169438539E+0 5.565572900E-02 1.225094268E+00 1.169438539E+0 5.565572900E-02
2.154000E+10 1.225141697E+00 1.092833446E+0 1.323082510E-01 1.225141697E+00 1.092833446E+0 1.323082510E-01
3.162000E+10 1.225210721E+00 1.050618666E+0 1.745920550E-01 1.225210721E+00 1.050618666E+0 1.745920550E-01
4.642000E+10 1.225310956E+00 1.027508128E+0 1.978028280E-01 1.225310956E+00 1.027508128E+0 1.978028280E-01
6.813000E+10 1.225455109E+00 1.014913729E+0 2.105413800E-01 1.225455109E+00 1.014913729E+0 2.105413800E-01
1.000000E+11 1.225661250E+00 1.008064839E+0 2.175964110E-01 1.225661250E+00 1.008064839E+0 2.175964110E-01
1.468000E+11 1.225952191E+00 1.004350265E+0 2.216019260E-01 1.225952191E+00 1.004350265E+0 2.216019260E-01
2.154000E+11 1.226356305E+00 1.002343386E+0 2.240129190E-01 1.226356305E+00 1.002343386E+0 2.240129190E-01
3.162000E+11 1.226904719E+00 1.001258860E+0 2.256458590E-01 1.226904719E+00 1.001258860E+0 2.256458590E-01
4.642000E+11 1.227626456E+00 1.000674883E+0 2.269515730E-01 1.227626456E+00 1.000674883E+0 2.269515730E-01
6.813000E+11 1.228539207E+00 1.000361289E+0 2.281779180E-01 1.228539207E+00 1.000361289E+0 2.281779180E-01
1.000000E+12 1.229637496E+00 1.000193047E+0 2.294444490E-01 1.229637496E+00 1.000193047E+0 2.294444490E-01
1.468000E+12 1.230872458E+00 1.000102949E+0 2.307695090E-01 1.230872458E+00 1.000102949E+0 2.307695090E-01
2.154000E+12 1.232268816E+00 1.000054854E+0 2.322139620E-01 1.232268816E+00 1.000054854E+0 2.322139620E-01
3.162000E+12 1.238052867E+00 1.000029159E+0 2.380237080E-01 1.238052867E+00 1.000029159E+0 2.380237080E-01
4.642000E+12 1.239316447E+00 1.000015475E+0 2.393009720E-01 1.239316447E+00 1.000015475E+0 2.393009720E-01
6.813000E+12 1.240361700E+00 1.000008204E+0 2.403534960E-01 1.240361700E+00 1.000008204E+0 2.403534960E-01
1.000000E+13 1.246879650E+00 1.000004343E+0 2.468753070E-01 1.246879650E+00 1.000004343E+0 2.468753070E-01
