Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.214860841E+00 1.267603317E+0 -5.274247600E-02 1.214860841E+00 1.267603317E+0 -5.274247600E-02
1.468000E+10 1.214900221E+00 1.147247200E+0 6.765302100E-02 1.214900221E+00 1.147247200E+0 6.765302100E-02
2.154000E+10 1.214957880E+00 1.080651382E+0 1.343064980E-01 1.214957880E+00 1.080651382E+0 1.343064980E-01
3.162000E+10 1.215041721E+00 1.043969469E+0 1.710722520E-01 1.215041721E+00 1.043969469E+0 1.710722520E-01
4.642000E+10 1.215163088E+00 1.023892784E+0 1.912703040E-01 1.215163088E+00 1.023892784E+0 1.912703040E-01
6.813000E+10 1.215337656E+00 1.012953105E+0 2.023845510E-01 1.215337656E+00 1.012953105E+0 2.023845510E-01
1.000000E+11 1.215587596E+00 1.007004449E+0 2.085831470E-01 1.215587596E+00 1.007004449E+0 2.085831470E-01
1.468000E+11 1.215939864E+00 1.003778237E+0 2.121616270E-01 1.215939864E+00 1.003778237E+0 2.121616270E-01
2.154000E+11 1.216429317E+00 1.002035236E+0 2.143940810E-01 1.216429317E+00 1.002035236E+0 2.143940810E-01
3.162000E+11 1.217093193E+00 1.001093319E+0 2.159998740E-01 1.217093193E+00 1.001093319E+0 2.159998740E-01
4.642000E+11 1.217966706E+00 1.000586135E+0 2.173805710E-01 1.217966706E+00 1.000586135E+0 2.173805710E-01
6.813000E+11 1.219070842E+00 1.000313779E+0 2.187570630E-01 1.219070842E+00 1.000313779E+0 2.187570630E-01
1.000000E+12 1.220400641E+00 1.000167661E+0 2.202329800E-01 1.220400641E+00 1.000167661E+0 2.202329800E-01
1.468000E+12 1.222029547E+00 1.000089411E+0 2.219401360E-01 1.222029547E+00 1.000089411E+0 2.219401360E-01
2.154000E+12 1.224245148E+00 1.000047640E+0 2.241975080E-01 1.224245148E+00 1.000047640E+0 2.241975080E-01
3.162000E+12 1.225548596E+00 1.000025325E+0 2.255232710E-01 1.225548596E+00 1.000025325E+0 2.255232710E-01
4.642000E+12 1.230475183E+00 1.000013440E+0 2.304617430E-01 1.230475183E+00 1.000013440E+0 2.304617430E-01
6.813000E+12 1.231941818E+00 1.000007125E+0 2.319346930E-01 1.231941818E+00 1.000007125E+0 2.319346930E-01
1.000000E+13 1.233138711E+00 1.000003772E+0 2.331349390E-01 1.233138711E+00 1.000003772E+0 2.331349390E-01
