Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.009596639E+00 1.166045490E+0 -1.564488510E-01 1.009596639E+00 1.166045490E+0 -1.564488510E-01
1.468000E+10 1.009695325E+00 1.091255841E+0 -8.156051600E-02 1.009695325E+00 1.091255841E+0 -8.156051600E-02
2.154000E+10 1.010164809E+00 1.049951815E+0 -3.978700600E-02 1.010164809E+00 1.049951815E+0 -3.978700600E-02
3.162000E+10 1.010040145E+00 1.027223697E+0 -1.718355200E-02 1.010040145E+00 1.027223697E+0 -1.718355200E-02
4.642000E+10 1.009925265E+00 1.014790670E+0 -4.865405000E-03 1.009925265E+00 1.014790670E+0 -4.865405000E-03
6.813000E+10 1.010026272E+00 1.008017817E+0 2.008455000E-03 1.010026272E+00 1.008017817E+0 2.008455000E-03
1.000000E+11 1.009644626E+00 1.004335469E+0 5.309157000E-03 1.009644626E+00 1.004335469E+0 5.309157000E-03
1.468000E+11 1.010192799E+00 1.002338519E+0 7.854280000E-03 1.010192799E+00 1.002338519E+0 7.854280000E-03
2.154000E+11 1.009979140E+00 1.001259683E+0 8.719457000E-03 1.009979140E+00 1.001259683E+0 8.719457000E-03
3.162000E+11 1.011419044E+00 1.000676691E+0 1.074235300E-02 1.011419044E+00 1.000676691E+0 1.074235300E-02
4.642000E+11 1.013330186E+00 1.000362777E+0 1.296740900E-02 1.013330186E+00 1.000362777E+0 1.296740900E-02
6.813000E+11 1.014665055E+00 1.000194207E+0 1.447084800E-02 1.014665055E+00 1.000194207E+0 1.447084800E-02
1.000000E+12 1.018908262E+00 1.000103770E+0 1.880449200E-02 1.018908262E+00 1.000103770E+0 1.880449200E-02
1.468000E+12 1.038148887E+00 1.000055339E+0 3.809354800E-02 1.038148887E+00 1.000055339E+0 3.809354800E-02
2.154000E+12 1.053920700E+00 1.000029486E+0 5.389121400E-02 1.053920700E+00 1.000029486E+0 5.389121400E-02
3.162000E+12 1.067875596E+00 1.000015674E+0 6.785992200E-02 1.067875596E+00 1.000015674E+0 6.785992200E-02
4.642000E+12 1.079686894E+00 1.000008318E+0 7.967857600E-02 1.079686894E+00 1.000008318E+0 7.967857600E-02
6.813000E+12 1.087288002E+00 1.000004410E+0 8.728359200E-02 1.087288002E+00 1.000004410E+0 8.728359200E-02
1.000000E+13 1.093934102E+00 1.000002334E+0 9.393176800E-02 1.093934102E+00 1.000002334E+0 9.393176800E-02
