d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.345400253E+00 1.279636623E+00 6.576363000E-02 1.344904262E+00 1.279461591E+00 6.544267100E-02 4.959910000E-04 1.750320000E-04
150 295 1.342987983E+00 1.278128522E+00 6.485946100E-02 1.342511396E+00 1.277963292E+00 6.454810400E-02 4.765870000E-04 1.652300000E-04
150 300 1.341165082E+00 1.277123900E+00 6.404118200E-02 1.340714337E+00 1.276973194E+00 6.374114300E-02 4.507450000E-04 1.507060000E-04
150 305 1.339984374E+00 1.277418732E+00 6.256564200E-02 1.339564731E+00 1.277279325E+00 6.228540600E-02 4.196430000E-04 1.394070000E-04
150 310 1.339516366E+00 1.278591990E+00 6.092437600E-02 1.339131131E+00 1.278463250E+00 6.066788100E-02 3.852350000E-04 1.287400000E-04
150 315 1.339936821E+00 1.280170079E+00 5.976674200E-02 1.339587253E+00 1.280054661E+00 5.953259200E-02 3.495680000E-04 1.154180000E-04
150 320 1.341231861E+00 1.282942842E+00 5.828901900E-02 1.340917472E+00 1.282837382E+00 5.808009000E-02 3.143890000E-04 1.054600000E-04
150 325 1.343237896E+00 1.286208582E+00 5.702931400E-02 1.342956376E+00 1.286107296E+00 5.684908000E-02 2.815200000E-04 1.012860000E-04
150 330 1.345789111E+00 1.289499842E+00 5.628926900E-02 1.345536462E+00 1.289404763E+00 5.613169900E-02 2.526490000E-04 9.507900000E-05
150 335 1.348985451E+00 1.293453363E+00 5.553208800E-02 1.348756909E+00 1.293359052E+00 5.539785700E-02 2.285420000E-04 9.431100000E-05
150 340 1.352454501E+00 1.297454297E+00 5.500020400E-02 1.352244483E+00 1.297357738E+00 5.488674500E-02 2.100180000E-04 9.655900000E-05
180 290 1.344554364E+00 1.279946565E+00 6.460779900E-02 1.344059492E+00 1.279771470E+00 6.428802200E-02 4.948720000E-04 1.750950000E-04
180 295 1.341863146E+00 1.278151104E+00 6.371204200E-02 1.341387271E+00 1.277985727E+00 6.340154400E-02 4.758750000E-04 1.653770000E-04
180 300 1.339838325E+00 1.276897619E+00 6.294070600E-02 1.339388437E+00 1.276746692E+00 6.264174500E-02 4.498880000E-04 1.509270000E-04
180 305 1.338576642E+00 1.277148636E+00 6.142800600E-02 1.338158306E+00 1.277009448E+00 6.114885800E-02 4.183360000E-04 1.391880000E-04
180 310 1.338324052E+00 1.278518651E+00 5.980540100E-02 1.337940532E+00 1.278390255E+00 5.955027700E-02 3.835200000E-04 1.283960000E-04
180 315 1.338738266E+00 1.280090571E+00 5.864769500E-02 1.338390210E+00 1.279974041E+00 5.841616900E-02 3.480560000E-04 1.165300000E-04
180 320 1.340268559E+00 1.283061505E+00 5.720705400E-02 1.339955759E+00 1.282949929E+00 5.700583000E-02 3.128000000E-04 1.115760000E-04
180 325 1.342260252E+00 1.286286353E+00 5.597389900E-02 1.341980241E+00 1.286177876E+00 5.580236500E-02 2.800110000E-04 1.084770000E-04
180 330 1.344939817E+00 1.289611747E+00 5.532807000E-02 1.344688972E+00 1.289503071E+00 5.518590100E-02 2.508450000E-04 1.086760000E-04
180 335 1.348117801E+00 1.293603025E+00 5.451477600E-02 1.347891132E+00 1.293493257E+00 5.439787500E-02 2.266690000E-04 1.097680000E-04
180 340 1.351565986E+00 1.297558780E+00 5.400720600E-02 1.351357541E+00 1.297447923E+00 5.390961800E-02 2.084450000E-04 1.108570000E-04
210 290 1.345287742E+00 1.279923019E+00 6.536472300E-02 1.344794270E+00 1.279747880E+00 6.504639000E-02 4.934720000E-04 1.751390000E-04
210 295 1.342693774E+00 1.278317712E+00 6.437606200E-02 1.342219175E+00 1.278152378E+00 6.406679700E-02 4.745990000E-04 1.653340000E-04
210 300 1.340674078E+00 1.277023695E+00 6.365038300E-02 1.340225195E+00 1.276872601E+00 6.335259400E-02 4.488830000E-04 1.510940000E-04
210 305 1.339378462E+00 1.277236180E+00 6.214228200E-02 1.338960569E+00 1.277096528E+00 6.186404100E-02 4.178930000E-04 1.396520000E-04
210 310 1.338843842E+00 1.278341365E+00 6.050247700E-02 1.338460292E+00 1.278212867E+00 6.024742500E-02 3.835500000E-04 1.284980000E-04
210 315 1.339199640E+00 1.279865454E+00 5.933418600E-02 1.338851906E+00 1.279749089E+00 5.910281700E-02 3.477340000E-04 1.163650000E-04
210 320 1.340463977E+00 1.282663975E+00 5.780000200E-02 1.340151805E+00 1.282553363E+00 5.759844200E-02 3.121720000E-04 1.106120000E-04
210 325 1.342501358E+00 1.285911255E+00 5.659010300E-02 1.342222045E+00 1.285804248E+00 5.641779700E-02 2.793130000E-04 1.070070000E-04
210 330 1.345424836E+00 1.289470268E+00 5.595456800E-02 1.345174614E+00 1.289362812E+00 5.581180200E-02 2.502220000E-04 1.074560000E-04
210 335 1.348666142E+00 1.293444019E+00 5.522212300E-02 1.348440067E+00 1.293328272E+00 5.511179500E-02 2.260750000E-04 1.157470000E-04
210 340 1.352132300E+00 1.297363228E+00 5.476907200E-02 1.351924339E+00 1.297236387E+00 5.468795200E-02 2.079610000E-04 1.268410000E-04
