0.0015 -1.3270E-0005
0.0115 -5.5846E-0006
0.0215  2.3185E-0006
0.0316  1.0756E-0005
0.0416  1.9569E-0005
0.0517  2.9045E-0005
0.0616  3.8649E-0005
0.0816  5.9196E-0005
0.0916  7.1658E-0005
0.1015  8.4925E-0005
0.1117  9.9899E-0005
0.1224  1.1789E-0004
0.1317  1.3337E-0004
0.1417  1.5256E-0004
0.1517  1.7337E-0004
0.1617  1.9688E-0004
0.1717  2.2231E-0004
0.1817  2.4995E-0004
0.1917  2.8090E-0004
0.2016  3.1457E-0004
0.2121  3.5266E-0004
0.2217  3.9377E-0004
0.2316  4.4000E-0004
0.2416  4.9226E-0004
0.2516  5.5055E-0004
0.2615  6.1487E-0004
0.2715  6.8925E-0004
0.2817  7.7266E-0004
0.2915  8.6613E-0004
0.3014  9.7266E-0004
0.3114  1.0963E-0003
0.3212  1.2370E-0003
0.3312  1.4018E-0003
0.3409  1.5887E-0003
0.3620  2.1164E-0003
0.3728  2.4681E-0003
0.3825  2.8460E-0003
0.3922  3.2973E-0003
0.4019  3.8458E-0003
0.4114  4.4925E-0003
0.4208  5.2687E-0003
0.4301  6.2040E-0003
0.4393  7.2985E-0003
0.4592  1.0493E-0002
0.4701  1.2771E-0002
0.4805  1.5398E-0002
0.4906  1.8333E-0002
