N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 4.250838000E-03 3.714039000E-03 3.360403000E-03 3.112771000E-03
1.016672606E+01 3.009137000E-03 2.607806000E-03 2.345665000E-03 2.163632000E-03
1.033324570E+01 2.110751000E-03 1.818151000E-03 1.628261000E-03 1.497160000E-03
1.049996187E+01 1.470421000E-03 1.261159000E-03 1.125958000E-03 1.032978000E-03
1.066670514E+01 1.019561000E-03 8.720200000E-04 7.769690000E-04 7.117480000E-04
1.083333839E+01 7.050840000E-04 6.021550000E-04 5.359290000E-04 4.905340000E-04
1.100000000E+01 4.872690000E-04 4.160190000E-04 3.701910000E-04 3.388030000E-04
1.116672606E+01 3.371830000E-04 2.881620000E-04 2.566400000E-04 2.350660000E-04
1.133324570E+01 2.341560000E-04 2.006190000E-04 1.790780000E-04 1.643640000E-04
1.149996187E+01 1.636350000E-04 1.408490000E-04 1.262410000E-04 1.163230000E-04
1.166670514E+01 1.154770000E-04 1.001300000E-04 9.034600000E-05 8.377700000E-05
1.183333839E+01 8.266000000E-05 7.245700000E-05 6.601400000E-05 6.176000000E-05
1.200000000E+01 6.031500000E-05 5.366200000E-05 4.952000000E-05 4.686300000E-05
1.216672606E+01 4.510800000E-05 4.088000000E-05 3.830600000E-05 3.671500000E-05
1.233324570E+01 3.471700000E-05 3.212800000E-05 3.059100000E-05 2.969300000E-05
1.249996187E+01 2.754900000E-05 2.603500000E-05 2.516300000E-05 2.468700000E-05
1.266670514E+01 2.250000000E-05 2.166900000E-05 2.119700000E-05 2.096500000E-05
1.283333839E+01 1.881500000E-05 1.838400000E-05 1.814600000E-05 1.805200000E-05
1.300000000E+01 1.599800000E-05 1.579400000E-05 1.567500000E-05 1.564800000E-05
