fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
00T1 8:36 297.7 38.95 1.000E+000 1.013E+000 2.060E-006 1.898E+004 2.668E+000 1.693E-008 1.591E-003 
00T2 8:56 299 38.78 1.000E+000 9.561E-001 2.246E-006 1.810E+004 2.647E+000 1.845E-008 1.289E-003 
00T3 9:16 301.4 38.47 1.000E+000 1.103E+000 2.231E-006 1.653E+004 2.627E+000 2.037E-008 1.033E-003 
00T4 10:8 303.2 38.24 1.000E+000 1.079E+000 2.218E-006 1.542E+004 2.619E+000 2.177E-008 1.086E-003 
00T5 10:28 305.2 37.99 1.000E+000 1.144E+000 2.118E-006 1.424E+004 2.600E+000 2.377E-008 8.949E-004 
00T6 10:47 307.6 37.69 1.000E+000 1.162E+000 2.031E-006 1.291E+004 2.602E+000 2.530E-008 1.221E-003 
00T7 11:7 309.7 37.44 1.000E+000 1.196E+000 1.970E-006 1.182E+004 2.602E+000 2.666E-008 1.858E-003 
00T8 11:25 312 37.16 1.000E+000 1.183E+000 1.992E-006 1.070E+004 2.580E+000 2.905E-008 8.487E-004 
00T9 11:43 314.7 36.84 1.000E+000 1.134E+000 2.003E-006 9.502E+003 2.562E+000 3.199E-008 8.564E-004 
0T10 12:2 317.3 36.54 1.000E+000 1.097E+000 2.010E-006 8.451E+003 2.558E+000 3.413E-008 1.285E-003 
0T11 12:20 319.6 36.28 1.000E+000 1.139E+000 1.995E-006 7.610E+003 2.552E+000 3.645E-008 1.212E-003 
0T12 12:39 321.8 36.03 1.000E+000 1.124E+000 2.095E-006 6.883E+003 2.533E+000 3.928E-008 5.524E-004 
0T13 12:58 324.5 35.73 1.000E+000 1.172E+000 1.989E-006 6.095E+003 2.541E+000 4.094E-008 1.245E-003 
0T14 13:16 326.3 35.53 1.000E+000 1.167E+000 1.975E-006 5.633E+003 2.555E+000 4.155E-008 1.819E-003 
0T15 13:34 328 35.35 1.000E+000 1.176E+000 1.980E-006 5.243E+003 2.557E+000 4.269E-008 1.304E-003 
0T16 13:52 329.6 35.18 1.000E+000 1.179E+000 2.004E-006 4.918E+003 2.555E+000 4.448E-008 1.737E-003 
0T17 14:9 331.8 34.94 1.000E+000 1.157E+000 2.117E-006 4.536E+003 2.549E+000 4.682E-008 9.496E-004 
