N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 5.623E+16 320 1.500E-4 1.239456657E+00 1.274149644E+00
1.468000E+10 5.623E+16 320 1.500E-4 1.252450918E+00 1.274808260E+00
2.154000E+10 5.623E+16 320 1.500E-4 1.259278455E+00 1.275007098E+00
3.162000E+10 5.623E+16 320 1.500E-4 1.264208752E+00 1.275107268E+00
4.642000E+10 5.623E+16 320 1.500E-4 1.267884513E+00 1.275470192E+00
6.813000E+10 5.623E+16 320 1.500E-4 1.272083131E+00 1.277192489E+00
1.000000E+11 5.623E+16 320 1.500E-4 1.275283282E+00 1.278751506E+00
1.468000E+11 5.623E+16 320 1.500E-4 1.278561828E+00 1.280867839E+00
2.154000E+11 5.623E+16 320 1.500E-4 1.281927952E+00 1.283482994E+00
3.162000E+11 5.623E+16 320 1.500E-4 1.285599442E+00 1.286631424E+00
4.642000E+11 5.623E+16 320 1.500E-4 1.289480231E+00 1.290179687E+00
6.813000E+11 5.623E+16 320 1.500E-4 1.294003325E+00 1.294515563E+00
1.000000E+12 5.623E+16 320 1.500E-4 1.298469687E+00 1.298801661E+00
1.468000E+12 5.623E+16 320 1.500E-4 1.302713315E+00 1.302937064E+00
2.154000E+12 5.623E+16 320 1.500E-4 1.306848348E+00 1.307142159E+00
3.162000E+12 5.623E+16 320 1.500E-4 1.311143199E+00 1.311342314E+00
4.642000E+12 5.623E+16 320 1.500E-4 1.314790070E+00 1.314945738E+00
6.813000E+12 5.623E+16 320 1.500E-4 1.319102986E+00 1.319235155E+00
1.000000E+13 5.623E+16 320 1.500E-4 1.323748065E+00 1.323850613E+00
