T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
315 001_315 36.807 5.759280E-1 3.814084E+1 8.095000E+1 1.778180E+1 4.918880E-1 3.615012E+1 1.000000E+2 1.000000E+10 1.000000E+10 3.800E-4 5.623E+15
315 002_315 36.807 5.757960E-1 3.809923E+1 8.089550E+1 1.774640E+1 4.915090E-1 3.610586E+1 1.000000E+2 1.468000E+10 1.468000E+10 3.800E-4 5.623E+15
315 003_315 36.807 5.756020E-1 3.803909E+1 8.081710E+1 1.769520E+1 4.909650E-1 3.604166E+1 1.000000E+2 2.154000E+10 2.154000E+10 3.800E-4 5.623E+15
315 004_315 36.807 5.753150E-1 3.795275E+1 8.070540E+1 1.762190E+1 4.901900E-1 3.594904E+1 1.000000E+2 3.162000E+10 3.162000E+10 3.800E-4 5.623E+15
315 005_315 36.807 5.748930E-1 3.783008E+1 8.054840E+1 1.751790E+1 4.891020E-1 3.581643E+1 1.000000E+2 4.642000E+10 4.642000E+10 3.800E-4 5.623E+15
315 006_315 36.807 5.742690E-1 3.765834E+1 8.033280E+1 1.737280E+1 4.876070E-1 3.562867E+1 1.000000E+2 6.813000E+10 6.813000E+10 3.800E-4 5.623E+15
315 007_315 36.807 5.733440E-1 3.742297E+1 8.004650E+1 1.717500E+1 4.856230E-1 3.536683E+1 1.000000E+2 1.000000E+11 1.000000E+11 3.800E-4 5.623E+15
315 008_315 36.807 5.719660E-1 3.710980E+1 7.966320E+1 1.690890E+1 4.823950E-1 3.505206E+1 1.000000E+2 1.468000E+11 1.468000E+11 3.800E-4 5.623E+15
315 009_315 36.807 5.698980E-1 3.670945E+1 7.927240E+1 1.658430E+1 4.784150E-1 3.466508E+1 1.000000E+2 2.154000E+11 2.154000E+11 3.800E-4 5.623E+15
315 010_315 36.807 5.667010E-1 3.622292E+1 7.889560E+1 1.619530E+1 4.740010E-1 3.416736E+1 1.000000E+2 3.162000E+11 3.162000E+11 3.800E-4 5.623E+15
315 011_315 36.807 5.620210E-1 3.566476E+1 7.868600E+1 1.577210E+1 4.686610E-1 3.365350E+1 1.000000E+2 4.642000E+11 4.642000E+11 3.800E-4 5.623E+15
315 012_315 36.807 5.554970E-1 3.505901E+1 7.868580E+1 1.532420E+1 4.637140E-1 3.304661E+1 1.000000E+2 6.813000E+11 6.813000E+11 3.800E-4 5.623E+15
315 013_315 36.807 5.481170E-1 3.442807E+1 7.884960E+1 1.487940E+1 4.584200E-1 3.245806E+1 1.000000E+2 1.000000E+12 1.000000E+12 3.800E-4 5.623E+15
315 014_315 36.807 5.414010E-1 3.378297E+1 7.889650E+1 1.443030E+1 4.536570E-1 3.180884E+1 1.000000E+2 1.468000E+12 1.468000E+12 3.800E-4 5.623E+15
315 015_315 36.807 5.353540E-1 3.312258E+1 7.887620E+1 1.398660E+1 4.484610E-1 3.118792E+1 1.000000E+2 2.154000E+12 2.154000E+12 3.800E-4 5.623E+15
315 016_315 36.807 5.294780E-1 3.243975E+1 7.877710E+1 1.353090E+1 4.436380E-1 3.049974E+1 1.000000E+2 3.162000E+12 3.162000E+12 3.800E-4 5.623E+15
315 017_315 36.807 5.234590E-1 3.172731E+1 7.870960E+1 1.307200E+1 4.382720E-1 2.982633E+1 1.000000E+2 4.642000E+12 4.642000E+12 3.800E-4 5.623E+15
315 018_315 36.807 5.173090E-1 3.098056E+1 7.859610E+1 1.259620E+1 4.331650E-1 2.907953E+1 1.000000E+2 6.813000E+12 6.813000E+12 3.800E-4 5.623E+15
315 019_315 36.807 5.110570E-1 3.019715E+1 7.850830E+1 1.211580E+1 4.276630E-1 2.833016E+1 1.000000E+2 1.000000E+13 1.000000E+13 3.800E-4 5.623E+15
315 020_315 36.807 5.046820E-1 2.937629E+1 7.836830E+1 1.161860E+1 4.221970E-1 2.751943E+1 1.000000E+2 1.468000E+13 1.468000E+13 3.800E-4 5.623E+15
315 021_315 36.807 4.982580E-1 2.851848E+1 7.824650E+1 1.111850E+1 4.166700E-1 2.668416E+1 1.000000E+2 2.154000E+13 2.154000E+13 3.800E-4 5.623E+15
315 022_315 36.807 4.917690E-1 2.762492E+1 7.805670E+1 1.060410E+1 4.107880E-1 2.581394E+1 1.000000E+2 3.162000E+13 3.162000E+13 3.800E-4 5.623E+15
315 023_315 36.807 4.851870E-1 2.669795E+1 7.788640E+1 1.008900E+1 4.053240E-1 2.489124E+1 1.000000E+2 4.642000E+13 4.642000E+13 3.800E-4 5.623E+15
315 024_315 36.807 4.785510E-1 2.574123E+1 7.763880E+1 9.563900E+0 3.989530E-1 2.397259E+1 1.000000E+2 6.813000E+13 6.813000E+13 3.800E-4 5.623E+15
315 025_315 36.807 4.718030E-1 2.475913E+1 7.735640E+1 9.036300E+0 3.929870E-1 2.299400E+1 1.000000E+2 1.000000E+14 1.000000E+14 3.800E-4 5.623E+15
