N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.934484600E-02 1.785103200E-02 1.598603400E-02 1.419099300E-02
1.016672606E+01 1.926502900E-02 1.778810100E-02 1.594595300E-02 1.418728900E-02
1.033324570E+01 1.924110200E-02 1.780198600E-02 1.601093000E-02 1.432163400E-02
1.049996187E+01 1.928322500E-02 1.790845300E-02 1.620254700E-02 1.462184800E-02
1.066670514E+01 1.940187700E-02 1.812545100E-02 1.654610800E-02 1.512012600E-02
1.083333839E+01 1.961197500E-02 1.847642500E-02 1.707227200E-02 1.585190300E-02
1.100000000E+01 1.993436500E-02 1.898997900E-02 1.781342600E-02 1.684691800E-02
1.116672606E+01 2.039453600E-02 1.969479400E-02 1.879248100E-02 1.811158600E-02
1.133324570E+01 2.101757100E-02 2.060822900E-02 2.000474000E-02 1.960516200E-02
1.149996187E+01 2.181789200E-02 2.171910400E-02 2.139673900E-02 2.122265600E-02
1.166670514E+01 2.278408900E-02 2.296990700E-02 2.285660500E-02 2.280518500E-02
1.183333839E+01 2.386415300E-02 2.425280000E-02 2.423477500E-02 2.419024900E-02
1.200000000E+01 2.496343900E-02 2.543510300E-02 2.539857100E-02 2.527996900E-02
1.216672606E+01 2.596847000E-02 2.641085400E-02 2.628838400E-02 2.607473400E-02
1.233324570E+01 2.679202400E-02 2.714503500E-02 2.693032900E-02 2.664558600E-02
1.249996187E+01 2.740932400E-02 2.767384000E-02 2.739777900E-02 2.707711000E-02
1.266670514E+01 2.785500700E-02 2.806456600E-02 2.776137900E-02 2.742910700E-02
1.283333839E+01 2.818702700E-02 2.837438000E-02 2.806452800E-02 2.773114900E-02
1.300000000E+01 2.845177800E-02 2.863438300E-02 2.832535500E-02 2.799358600E-02
