N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 4.994527500E-02 5.250560200E-02 5.397436400E-02 5.516817300E-02
1.016672606E+01 5.165852500E-02 5.441037100E-02 5.603109900E-02 5.735026000E-02
1.033324570E+01 5.298178300E-02 5.580188300E-02 5.746035000E-02 5.879414900E-02
1.049996187E+01 5.397821800E-02 5.674799500E-02 5.833194700E-02 5.957104000E-02
1.066670514E+01 5.466416300E-02 5.727352900E-02 5.867802300E-02 5.972119300E-02
1.083333839E+01 5.502593400E-02 5.737597900E-02 5.850811100E-02 5.927051900E-02
1.100000000E+01 5.503931800E-02 5.704514700E-02 5.783210500E-02 5.825779300E-02
1.116672606E+01 5.468547800E-02 5.628407400E-02 5.668693300E-02 5.676492800E-02
1.133324570E+01 5.396456300E-02 5.512985000E-02 5.516095000E-02 5.493865000E-02
1.149996187E+01 5.291113200E-02 5.367272600E-02 5.340657500E-02 5.298699800E-02
1.166670514E+01 5.160858600E-02 5.206193800E-02 5.162588000E-02 5.114085700E-02
1.183333839E+01 5.019304300E-02 5.048600300E-02 5.002567600E-02 4.959377200E-02
1.200000000E+01 4.883457300E-02 4.912796700E-02 4.876217800E-02 4.845413100E-02
1.216672606E+01 4.769690100E-02 4.811657600E-02 4.790637700E-02 4.773646000E-02
1.233324570E+01 4.689420100E-02 4.750031700E-02 4.744692100E-02 4.738897200E-02
1.249996187E+01 4.646743700E-02 4.725437200E-02 4.732043300E-02 4.733380500E-02
1.266670514E+01 4.638906500E-02 4.730978700E-02 4.744756700E-02 4.749739800E-02
1.283333839E+01 4.658833300E-02 4.758589500E-02 4.775744500E-02 4.782262000E-02
1.300000000E+01 4.698190200E-02 4.801199200E-02 4.819791800E-02 4.823569600E-02
