N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 5.927425600E-02 6.025699200E-02 6.223454800E-02 6.332857400E-02
1.016672606E+01 6.245470100E-02 6.373203700E-02 6.600531100E-02 6.732761600E-02
1.033324570E+01 6.483502400E-02 6.622009400E-02 6.859470300E-02 6.996606500E-02
1.049996187E+01 6.692069100E-02 6.782272300E-02 7.009359000E-02 7.132632300E-02
1.066670514E+01 6.781612800E-02 6.860297400E-02 7.057748900E-02 7.150313000E-02
1.083333839E+01 6.821113400E-02 6.858582400E-02 7.010872400E-02 7.060896000E-02
1.100000000E+01 6.795554900E-02 6.779297000E-02 6.877603600E-02 6.881144600E-02
1.116672606E+01 6.710687400E-02 6.629293600E-02 6.674102100E-02 6.636770700E-02
1.133324570E+01 6.566685900E-02 6.424089100E-02 6.426019100E-02 6.361770300E-02
1.149996187E+01 6.377658600E-02 6.188465800E-02 6.165797700E-02 6.092500900E-02
1.166670514E+01 6.166302900E-02 5.952482400E-02 5.925611400E-02 5.859201300E-02
1.183333839E+01 5.959708100E-02 5.744331100E-02 5.729669300E-02 5.679830000E-02
1.200000000E+01 5.782835600E-02 5.583708400E-02 5.589986600E-02 5.559216100E-02
1.216672606E+01 5.652761400E-02 5.478909800E-02 5.507130500E-02 5.492670400E-02
1.233324570E+01 5.576215300E-02 5.428162600E-02 5.474162800E-02 5.470986400E-02
1.249996187E+01 5.550677300E-02 5.423346600E-02 5.481069800E-02 5.484323400E-02
1.266670514E+01 5.567563900E-02 5.453913800E-02 5.517922600E-02 5.522589300E-02
1.283333839E+01 5.615848200E-02 5.509718100E-02 5.573126200E-02 5.571570500E-02
1.300000000E+01 5.684908000E-02 5.580236500E-02 5.641779700E-02 5.646167200E-02
